experiment_label,method,tolerance,experiment_name,instance_name,termination_reason,iteration_count,solve_time_sec,cumulative_kkt_matrix_passes,primal_objective,dual_objective,relative_optimality_gap,l2_primal_residual,l_inf_primal_residual,l2_dual_residual,l_inf_dual_residual,relative_l2_primal_residual,relative_l_inf_primal_residual,relative_l2_dual_residual,relative_l_inf_dual_residual,l_inf_primal_variable,l2_primal_variable,l_inf_dual_variable
"scs-indirect,1e-4,netlib_scs",scs-indirect,1e-4,netlib_scs,25fv47,TERMINATION_REASON_OPTIMAL,40940,12.505232856000001,213706.8,5502.024236871938,5499.593709366841,0.0002209044717333193,0.07387660224500336,0.028677986402271927,7.004315669856265e-6,7.004315669856265e-6,1.2452463864556733e-5,1.4331827287492218e-5,3.586478720332978e-8,6.935034673468317e-8,13507.012834210156,14061.49991847171,107.30927601661462
"scs-indirect,1e-4,netlib_scs",scs-indirect,1e-4,netlib_scs,80bau3b,TERMINATION_REASON_OPTIMAL,4360,11.502019630000001,45562.0,974056.8633889668,980251.7110071864,0.0031698394662645875,36.84758507704084,15.815891499960237,0.00885915262890153,0.004148451571817091,0.002331594781610086,0.0019954442972445418,3.7019411695065327e-6,3.693801163720858e-5,53466.30321872322,57809.97173260281,115.62784845368319
"scs-indirect,1e-4,netlib_scs",scs-indirect,1e-4,netlib_scs,adlittle,TERMINATION_REASON_OPTIMAL,2460,0.036022144,10405.8,225463.5149415746,225226.31017719,0.0005263137192155937,0.13128082577196323,0.05945108793933241,0.0,0.0,7.264476892546614e-5,5.0483454378636155e-5,0.0,0.0,313.45451623514845,533.9356787589877,3313.355485133353
"scs-indirect,1e-4,netlib_scs",scs-indirect,1e-4,netlib_scs,afiro,TERMINATION_REASON_OPTIMAL,260,0.0006217630000000001,845.0,-464.8161758842317,-464.7558771850076,6.479745337853314e-5,0.04072745060637546,0.037372665627628976,0.0,0.0,0.00013387961520898157,0.00012416167982600988,0.0,0.0,499.99672967251985,774.2053990937047,0.9427575217464064
"scs-indirect,1e-4,netlib_scs",scs-indirect,1e-4,netlib_scs,agg2,TERMINATION_REASON_OPTIMAL,1820,0.081995198,6734.0,-2.0330220105301842e7,-2.0465200915242996e7,0.0033087244415115195,1068.4715476263405,823.3403460199737,0.0,0.0,0.0003570827888949556,0.000588099827085819,0.0,0.0,352109.75297080126,779341.6155482142,3823.6654051462147
"scs-indirect,1e-4,netlib_scs",scs-indirect,1e-4,netlib_scs,agg3,TERMINATION_REASON_OPTIMAL,17640,0.926858748,50979.6,1.0294790925416917e7,1.0299700889707102e7,0.00023841151779077364,728.0181182308509,573.1992965355312,0.0,0.0,0.00024293183744031953,0.00040942777650553904,0.0,0.0,413301.3256633749,874871.8782823973,3816.6966789745334
"scs-indirect,1e-4,netlib_scs",scs-indirect,1e-4,netlib_scs,agg,TERMINATION_REASON_OPTIMAL,20820,0.39974224500000005,53507.4,-3.599770881765467e7,-3.608494213937482e7,0.0012101846887119989,869.6361545646782,733.7628066043835,0.0,0.0,0.000507839315447494,0.0005638187993726706,0.0,0.0,1.9102547649733908e6,3.1026068800398423e6,189209.17269208477
"scs-indirect,1e-4,netlib_scs",scs-indirect,1e-4,netlib_scs,bandm,TERMINATION_REASON_OPTIMAL,3220,0.13023371,10593.8,-158.58850842109092,-158.88196603822263,0.0009214594151308005,0.0500642600737365,0.034554583351154675,0.0,0.0,3.757743903212298e-5,3.0126865626713036e-5,0.0,0.0,28.956317340357064,79.18205008185963,18.110737487116356
"scs-indirect,1e-4,netlib_scs",scs-indirect,1e-4,netlib_scs,beaconfd,TERMINATION_REASON_OPTIMAL,1080,0.003144128,2916.0,33592.50940267997,33592.4858072,3.511964048182444e-7,0.022802030167736468,0.01525424906628814,0.0,0.0,1.6911085057331375e-5,1.3607715491782462e-5,0.0,0.0,1119.9917655806662,1347.7216845818523,4.195913994314615
"scs-indirect,1e-4,netlib_scs",scs-indirect,1e-4,netlib_scs,blend,TERMINATION_REASON_OPTIMAL,12580,0.17522840699999997,68812.6,-30.806438706413612,-30.943077614069548,0.0021775292570874066,0.003988641392809479,0.00268841762916594,0.0,0.0,0.0001318122352745542,0.00011081688496149794,0.0,0.0,21.947256203725665,37.63410136473404,5.869434367123491
