experiment_label,tolerance,experiment_name,instance_name,termination_reason,iteration_count,solve_time_sec,cumulative_kkt_matrix_passes,primal_objective,dual_objective,relative_optimality_gap,l2_primal_residual,l_inf_primal_residual,l2_dual_residual,l_inf_dual_residual,relative_l2_primal_residual,relative_l_inf_primal_residual,relative_l2_dual_residual,relative_l_inf_dual_residual,l_inf_primal_variable,l2_primal_variable,l_inf_dual_variable
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,e226,TERMINATION_REASON_OPTIMAL,83886120,1384.844438201,8.8080463e7,-11.64118047873551,-11.642549950604607,5.639462491489603e-5,0.0006450276210789593,0.00022969616491527733,0.0005494907586009561,0.0003471220520793309,8.149045783553057e-6,3.965748703647744e-6,1.1117710234492487e-5,1.1526052406149857e-5,102.61727493055552,156.90185687544582,29.116305287093493
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,etamacro,TERMINATION_REASON_OPTIMAL,20974600,810.2947316,2.2023368e7,-755.8449141849605,-755.6970598234545,9.775223699357885e-5,0.11115149196766659,0.10419000851070814,0.03811059921636407,0.02886578859609083,1.1020894759656066e-5,1.0417959055165298e-5,2.834462060486865e-5,3.697946859155032e-5,61.18122028720918,282.7733600042605,103.22710914567094
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,finnis,TERMINATION_REASON_OPTIMAL,655720,16.976796703,688543.0,173232.0196366564,173209.51007250376,6.497344356515519e-5,0.270644644050662,0.1275442737942285,0.5429677587483521,0.30940293544903064,3.9798283698801004e-5,3.119204543757117e-5,8.129323276238973e-5,7.676912711676469e-5,20024.38493054131,34515.7600944462,2340.527810000263
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,fit1d,TERMINATION_REASON_OPTIMAL,6282440,304.288194597,6.5966e6,-9146.378995029057,-9146.379281571191,1.566338253206993e-8,9.971642386454582e-5,7.510754234907324e-5,0.0,0.0,9.971642386454582e-5,7.510754234907324e-5,0.0,0.0,3.0000000001216756,32.550267399196365,37.84480331784712
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,fit2d,TERMINATION_REASON_OPTIMAL,3706120,1669.944818117,3.891466e6,-68464.29224082382,-68464.29601539996,2.7565818203076068e-8,9.99621250315667e-5,5.757096461245226e-5,0.0,0.0,9.99621250315667e-5,5.757096461245226e-5,0.0,0.0,1.0,62.45876872140154,8.502698870412134
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,ganges,TERMINATION_REASON_OPTIMAL,1507680,137.092766499,1.583102e6,-109583.50761967241,-109577.50454648229,2.7391029726308057e-5,0.000515420383116643,0.00014891250131299216,0.0006209034745863034,0.00018874301805778143,2.3901231320592183e-9,1.4891250131299217e-9,9.982125024678006e-5,0.00012582867870518762,167347.79065825432,568915.0427053056,34043.76996074824
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,gfrd-pnc,TERMINATION_REASON_OPTIMAL,89436760,3029.363465862,9.3908636e7,6.936841378661406e6,6.935454172742651e6,9.999828893615881e-5,0.0025121013100842544,0.0004548377874016296,0.826388050442712,0.20539250351953114,2.7891031259089576e-7,4.1492226546399345e-7,7.973123663285652e-7,2.5032642162569077e-6,69999.9999925289,173486.34660814624,7598.296469731174
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,grow15,TERMINATION_REASON_OPTIMAL,5242920,315.824764519,5.505103e6,-1.0687094129521343e8,-1.0687094912589031e8,3.663613544071937e-8,5.510727138504883e-6,2.0415234303072793e-6,7.1400553547059995e-6,6.2863532905022e-6,5.510727138504883e-6,2.0415234303072793e-6,2.26227362619127e-7,7.85794161312775e-7,1.0917572360563446e6,6.174291482275669e6,85.6739124952241
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,grow22,TERMINATION_REASON_OPTIMAL,10485800,926.729608365,1.1010128e7,-1.6083433648256287e8,-1.6083433648328158e8,2.2343263888294414e-12,3.992981060014199e-9,1.1059455573558807e-9,1.7218157195200522e-10,7.150882663786717e-11,3.992981060014199e-9,1.1059455573558807e-9,4.458758186266868e-12,8.938603329733397e-12,1.0930236123588027e6,7.518656346843675e6,85.6738885431002
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,grow7,TERMINATION_REASON_OPTIMAL,10485800,364.880481893,1.1010127e7,-4.7787811814711526e7,-4.778781181523556e7,5.482952251828014e-12,2.7674810217806184e-9,1.6589183360338211e-9,1.6572771724882963e-10,7.53162532340923e-11,2.7674810217806184e-9,1.6589183360338211e-9,7.728017905504722e-12,9.414531654261538e-12,1.1034428213740694e6,4.294347917180101e6,85.6738885426276
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,israel,TERMINATION_REASON_OPTIMAL,6996200,149.033250251,7.346046e6,-891991.5102595984,-891991.9558451945,2.497698856735239e-7,0.05028160681190769,0.0332974168624105,0.620790858559271,0.37377322754451114,4.9185642674782894e-8,3.631121107001028e-8,9.999952300557201e-5,0.00012425971660389332,5558.793782357423,10721.600817701636,364.613879299676
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,kb2,TERMINATION_REASON_OPTIMAL,90791760,353.302785924,9.5331383e7,-1749.8888749783753,-1750.2389440278191,9.998750903736329e-5,5.00232404513205e-5,3.0352907991471056e-5,0.0003019584393661137,0.0002626807883040986,5.00232404513205e-5,3.0352907991471056e-5,1.1213515348586365e-5,1.5010330760234204e-5,6263.414442164525,10082.881949600014,17.428130821364867
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,ken-07,TERMINATION_REASON_OPTIMAL,554040,209.857610387,581781.0,-6.79621231307297e8,-6.795268992988681e8,6.940524453170161e-5,0.7310715244506865,0.0945664716454857,0.0,0.0,9.999562986165923e-5,6.128740871385982e-5,0.0,0.0,10194.999999935251,20946.558221095573,47682.73364446489
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,ken-11,TERMINATION_REASON_OPTIMAL,385080,712.305632747,404375.0,-6.973440764735012e9,-6.972618902628694e9,5.8931492182185906e-5,3.8913527259993828,0.4000278979568961,0.0,0.0,9.999732050888107e-5,7.442379496872486e-5,0.0,0.0,58724.999999991014,177474.4677797399,66950.52127166366
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,ken-13,TERMINATION_REASON_OPTIMAL,640640,2693.207321413,672714.0,-1.0260116251063822e10,-1.0258064517148746e10,9.999589818186605e-5,5.815908841034786,0.724573712496472,0.0,0.0,7.83974715045137e-5,8.212328147982228e-5,0.0,0.0,8735.162783687942,39478.40027098711,58340.07769283664
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,maros-r7,TERMINATION_REASON_OPTIMAL,655400,533.969060199,688210.0,1.497187471980826e6,1.4972009785939963e6,4.5106401131855474e-6,0.0011824619277208755,0.0010972707092378187,0.0066292937120378944,0.0051006771624444135,2.848488941059976e-9,3.4934913853921446e-8,8.266368722261324e-5,0.0025503385812222067,14134.641032840878,152639.72002330274,1.0028627653116664
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,nesm,TERMINATION_REASON_OPTIMAL,39520,3.700157464,41535.0,1.4067845589028317e7,1.4070641401634857e7,9.935902055104293e-5,1.7172831319184922,0.5703531703468911,0.2534457533826991,0.08711571540136306,6.960891943196162e-5,9.854987611085337e-5,3.998286767429519e-5,8.702868671464841e-5,5748.609399997775,21996.734615564754,2373.815165931034
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,osa-60,TERMINATION_REASON_OPTIMAL,3160,49.1810902,3361.0,3.6172975020620683e6,3.6180108845627233e6,9.859737331672067e-5,51.30717804285005,17.31393437272277,56.8379784191908,4.265650741617719,9.829490291037473e-5,0.0001934271465110165,4.531887340948364e-5,0.000626021705890576,8.41115401436144,67.90279946703339,544.6833024427655
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,pds-02,TERMINATION_REASON_OPTIMAL,283560,84.130454573,297778.0,2.8847366683107563e10,2.8853136692386265e10,9.999928841266197e-5,14.769666767141585,1.4444451481497662,0.0011406851602711976,0.00032187154283747077,8.813417825916586e-5,1.5422055585032896e-5,1.2785211392213076e-9,3.218715428374708e-9,93660.00000004422,165343.12305358393,99570.88943453111
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,pds-06,TERMINATION_REASON_OPTIMAL,1310760,866.927338212,1.376339e6,2.7764082080096954e10,2.7760724438845074e10,6.047101218938477e-5,2.7864092177463577,0.13055498592661535,1.092832087092982,0.4281634426006349,1.651776390876258e-5,1.3939098015888721e-6,1.1789769572170427e-6,4.2816344260063485e-6,93660.03646638586,161789.67244083344,99803.35751702532
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,pds-10,TERMINATION_REASON_OPTIMAL,1310760,1476.848500458,1.37634e6,2.6727827635247322e10,2.6727065880951e10,1.4250412753638462e-5,0.6313958460282425,0.05631166189368564,0.20727529747127021,0.05743836103283684,3.719323568952927e-6,6.012284931154444e-7,2.2331524637338698e-7,5.743836103283684e-7,93660.00611862939,158677.10093533064,99838.95557515342
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,qap12,TERMINATION_REASON_OPTIMAL,81960,61.775576626,86098.0,522.8936662708993,522.8942806794432,5.86946521226738e-7,0.00021444008605644847,2.5807894100217887e-5,8.973648989739122e-5,1.279966547507172e-5,3.635206506161637e-5,1.2903947050108943e-5,4.821604584722455e-8,1.2672936113932396e-7,0.2757592109806135,2.0654685523655,40.50369061291745
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,qap15,TERMINATION_REASON_OPTIMAL,163880,376.59722549,172115.0,1040.992911392115,1040.9936894556995,3.735326881755418e-7,0.0005121873868803898,3.886119325893431e-5,0.00016059825755875974,1.769860368483478e-5,7.907511957792278e-5,1.9430596629467153e-5,4.5754119708228575e-8,1.4626945194078331e-7,0.2518505542364616,2.275065680109156,66.73964574237786
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,qap8,TERMINATION_REASON_OPTIMAL,10280,1.988817617,10832.0,203.50239190936128,203.50006293439583,5.70823762896916e-6,0.0004859326392066047,6.133983779166297e-5,0.00017440690995196097,2.7885034551644594e-5,9.718652784132095e-5,3.066991889583148e-5,2.392701590691818e-7,3.4425968582277277e-7,0.1875255976939765,1.748035789187768,27.35036584533391
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,recipe,TERMINATION_REASON_OPTIMAL,2788680,22.230955365,2.92815e6,-266.6074197853616,-266.6607346509978,9.979046138814293e-5,4.2734767961712e-5,2.3359569187419993e-5,0.0,0.0,4.2734767961712e-5,2.3359569187419993e-5,0.0,0.0,20.00006770718997,113.40218408074338,2.005898916044135
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,sc105,TERMINATION_REASON_OPTIMAL,656520,7.79623377,689382.0,-52.2020612501795,-52.19625186316422,5.5118406013089384e-5,3.0261510540713126e-6,1.1972499454060426e-6,3.3050396952871008e-6,9.483558611623338e-7,4.27358010750936e-9,5.956467390079814e-9,1.6525198476435504e-6,4.741779305811669e-7,708.8766501134419,2177.312921370302,0.6849526033365666
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,sc205,TERMINATION_REASON_OPTIMAL,10490000,113.901202642,1.1014536e7,-52.20207416682917,-52.2034680327818,1.3223839311876893e-5,8.762634203913095e-5,2.812770004823051e-5,1.3525767669329092e-9,7.317644060145234e-10,8.981058628723885e-8,1.3993880621010203e-7,6.762883834664546e-10,3.658822030072617e-10,2380.365728740722,8845.83578234504,0.6849228572714228
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,sc50a,TERMINATION_REASON_OPTIMAL,81960,0.43994579,86093.0,-64.57503179292361,-64.57870391033353,2.821369198570003e-5,3.8172109249090446e-5,2.0589762129930023e-5,7.774806271514523e-6,2.6850131354394513e-6,7.960160458562061e-8,1.204079656721054e-7,3.887403135757261e-6,1.3425065677197257e-6,299.69278578345524,749.8832287715379,0.71997062864957
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,sc50b,TERMINATION_REASON_OPTIMAL,163880,0.740817273,172109.0,-69.99996045114858,-70.00007841195523,8.366012350001598e-7,4.167972567963578e-5,2.012792141670161e-5,1.2423836538103893e-5,4.836705366190186e-6,6.203998285614663e-8,6.687017081960668e-8,6.211918269051947e-6,2.418352683095093e-6,324.86988254442974,714.4803825821325,0.7499180162465092
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,scagr25,TERMINATION_REASON_OPTIMAL,84720,2.040678307,88993.0,-1.4747585819966452e7,-1.4750317228718951e7,9.25967061249857e-5,0.23783415338799832,0.051734169074450165,0.43456565400536035,0.13787090135151203,5.775390786568768e-6,7.496619196413587e-6,9.928886816851362e-5,0.000207950077453261,22936.669002616763,71342.0142742163,6568.483493112624
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,scagr7,TERMINATION_REASON_OPTIMAL,53360,0.856947809,56064.0,-2.331443951712608e6,-2.331201891467136e6,5.191477150496151e-5,0.11184157676259024,0.04658463145869973,0.2312978427759713,0.11795707314622168,5.133134543259878e-6,6.750417542196745e-6,9.985031574595063e-5,0.0001779141374754475,4573.126120257791,13403.602445530987,4217.667203228384
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,scorpion,TERMINATION_REASON_OPTIMAL,4201040,78.808279281,4.411129e6,1877.8012606459242,1878.0232895138688,5.910014294788645e-5,0.00038775935964702245,0.00014092036871430697,4.279171079323226e-8,1.7519158734824458e-8,9.99998468675265e-5,5.765972533318616e-5,5.206596474414536e-11,8.67456859517947e-11,2.67718532054219,7.406912441372009,493.34402550086304
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,scsd1,TERMINATION_REASON_OPTIMAL,5400,0.58377986,5708.0,8.666938977460712,8.666664151130975,1.499030647760131e-5,1.8866478506602823e-5,9.667101500923647e-6,0.00012947423492827443,9.89749986044508e-5,9.433239253301411e-6,4.833550750461824e-6,1.8422096041703542e-6,1.6495833100741802e-5,0.5271087541643246,1.1348606661305751,8.666664151130975
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,scsd6,TERMINATION_REASON_OPTIMAL,41200,4.474230607,43298.0,50.50324551650654,50.49999037368495,3.191215252319067e-5,0.00029509843237153754,8.375623020209083e-5,0.0002246277944153549,0.00010233920272284536,9.888318838588531e-5,4.1878115101045416e-5,2.5149329202907845e-6,1.8701875037085904e-5,1.1669036194054812,3.9329890955953726,15.999998219336582
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,scsd8,TERMINATION_REASON_OPTIMAL,17960,4.671282974,18897.0,904.8893063453396,905.0515440142601,8.958750303097726e-5,0.001249510093658303,0.00011831543853409177,0.0016458527469540526,0.0005359529628004012,9.024840041934297e-5,1.971923975568196e-5,1.3917193161378068e-5,0.00010461485698478583,22.561312395388413,76.2524995744292,42.33506949104342
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,sctap1,TERMINATION_REASON_OPTIMAL,1337800,28.215986125,1.404727e6,1412.533471409584,1412.2539217319304,9.892806455721802e-5,0.0011186364427669922,0.0007637433949561068,0.0010081324163692,0.00068155297892325,1.0234503615747165e-5,1.8627887681856264e-5,2.2598457977522436e-6,8.414234307694443e-6,25.054240682415948,38.8727893555495,292.49445830496586
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,sctap2,TERMINATION_REASON_OPTIMAL,103480,6.509531632,108693.0,1724.8790420579069,1725.1155532578355,6.853421336841036e-5,0.00991309584432495,0.0027488132311618285,0.019026825064119752,0.004285725468115231,8.029784357501593e-5,5.389829865023193e-5,2.103370804081249e-5,5.2910190964385574e-5,1.0019090954764254,20.57474436667574,21.004626439248383
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,sctap3,TERMINATION_REASON_OPTIMAL,153720,12.382031324,161445.0,1424.0036104974042,1424.2881815585831,9.987431331964571e-5,0.005241049013602067,0.001114625918516965,0.014716766934295434,0.0008588618918256869,4.8383999994025514e-5,2.1855410166999313e-5,1.5569075398144494e-5,1.0603233232415887e-5,1.000377352747479,23.799604743520757,21.089798819208003
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,share2b,TERMINATION_REASON_OPTIMAL,3799200,21.154559098,3.989195e6,-415.64727517759997,-415.73027037086666,9.970859222543108e-5,0.0021730619572692205,0.0016336631055757778,0.0005259607078366893,0.0002827645479353824,4.185876553461742e-5,7.425741388980808e-5,4.195043900585729e-5,5.890928081987134e-5,58.20990503312892,104.44942583579412,315.2567958059949
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,shell,TERMINATION_REASON_OPTIMAL,150760,12.557437228,158336.0,1.2088904409091666e9,1.2087340322724152e9,6.469517430094724e-5,0.029383588880646988,0.004048736996992375,1.191924097579195,0.5927099243308405,4.5859388129002824e-7,8.52347739414407e-8,9.998735529298753e-5,0.00014613163814862932,284299.999939346,434152.3903263701,3998.908711357753
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,ship04l,TERMINATION_REASON_OPTIMAL,2621480,273.979282818,2.752593e6,1.7932837219390352e6,1.7933241913630501e6,1.1283478347699764e-5,0.0047223084658963525,0.004692906674832464,0.002996450395224469,0.00244741256301495,3.0637940251812876e-5,3.695202106167295e-5,1.0889447200681476e-7,3.322129174718271e-7,187.7197256461053,211.03273450932656,5861.449999996736
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,ship04s,TERMINATION_REASON_OPTIMAL,2621480,216.093040891,2.752592e6,1.798684186485897e6,1.7987120849985136e6,7.755193688966373e-6,0.001215143319498521,0.0011568516772193504,0.00014898525931002717,0.00012168375997134717,7.883747681679374e-6,9.109068324561815e-6,6.183871762718133e-9,1.65174100680531e-8,190.91938143541844,213.44202879630092,6253.595308362835
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,ship08l,TERMINATION_REASON_OPTIMAL,6937360,723.898490593,7.284267e6,1.908803171903772e6,1.9090432011291722e6,6.287030411315297e-5,0.015090180648121208,0.014722963795648922,5.139752149840948e-7,5.026695362175815e-7,9.999889772596773e-5,0.00011592884878463719,1.2037378298350731e-11,6.196616570729555e-11,71.03305118893782,135.505665919026,20773.49183812378
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,ship08s,TERMINATION_REASON_OPTIMAL,7001000,430.175709901,7.351089e6,1.9198600382112092e6,1.9200892006034579e6,5.967847966680195e-5,0.015090250902991063,0.014771891912799734,1.3426719019692459e-5,6.813199433963746e-6,9.999936328762728e-5,0.00011631410954960421,3.6842427565905096e-10,8.398914489600278e-10,71.48543862237497,134.01672127660117,26464.29770125957
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,ship12l,TERMINATION_REASON_OPTIMAL,11502960,1514.829111641,1.2078148e7,1.4701400635800972e6,1.4701865937297198e6,1.5824817858959006e-5,0.006234137734821181,0.006234137350166699,6.98234703157018e-6,5.236986908130348e-6,9.99983810034307e-5,0.00020110120484408708,3.8970628958216725e-10,9.301930565062785e-10,135.9452678588201,226.62976887067586,33578.03769650427
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,ship12s,TERMINATION_REASON_OPTIMAL,10485800,764.510159288,1.1010129e7,1.4891679578967215e6,1.4892361199205238e6,2.288541082270821e-5,0.001532497477887391,0.001138264713464121,0.0009823142591298254,0.0006940278644833597,2.4581950736283443e-5,3.671821656335874e-5,6.622674782911795e-8,1.2327315532564116e-7,134.29377252205205,240.35193811234052,33691.403837060054
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,stair,TERMINATION_REASON_OPTIMAL,1327320,57.504615533,1.393723e6,-251.2347271348771,-251.28286243005266,9.559804100818295e-5,0.0010978961095514986,0.0005160761533197847,1.3977406807654764e-5,8.244764890582429e-6,7.1967928733558844e-6,5.681280447827833e-6,6.988703403827382e-6,4.1223824452912144e-6,850.1942599200551,2222.9252701719174,9.758897249483836
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,standata,TERMINATION_REASON_OPTIMAL,1547600,89.216776335,1.625018e6,1258.2881045886243,1258.5393240847138,9.977629651208094e-5,0.007718631898681058,0.002348991401623479,0.0031596701979742896,0.00231177045754416,2.9697588623386065e-6,1.56495096710425e-6,1.8136444526214192e-5,2.2888816411328317e-5,983.4503094817626,1015.0844394060005,26.092086161021705
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,standgub,TERMINATION_REASON_OPTIMAL,1547640,58.203988813,1.62506e6,1258.287253545071,1258.5261819682323,9.489520541563046e-5,0.007729854390508241,0.0023551627247826445,0.0031601894492582962,0.002337186690736015,2.9740767382263002e-6,1.5690624415607226e-6,1.813942501832808e-5,2.3140462284515002e-5,983.4493863053005,1015.0835656708639,26.09208606710589
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,standmps,TERMINATION_REASON_OPTIMAL,1434320,83.287120844,1.506074e6,1395.22667694092,1394.9631836249914,9.44017888755071e-5,0.1423700342126111,0.039614137309600395,0.006391339354469629,0.005540549794025518,5.477699003532031e-5,2.6391830319520583e-5,3.6686161652207754e-5,5.4856928653717995e-5,1146.9324880394938,1171.2826709011006,24.742027414443378
"1e-4,netlib_pdhg_vanilla_1h",1e-4,netlib_pdhg_vanilla_1h,stocfor1,TERMINATION_REASON_OPTIMAL,32642720,408.713553026,3.4274892e7,-41115.33131778967,-41111.46358158585,4.703684695126032e-5,0.006596834626017654,0.0014614311020064719,0.001695327845977091,0.0008632591184054572,9.999578615792352e-5,2.3199160282664846e-5,1.808989510505304e-6,2.9022381151720216e-6,6269.476725345679,12632.00983905465,492.81475554446286
