experiment_label,tolerance,experiment_name,instance_name,termination_reason,iteration_count,solve_time_sec,cumulative_kkt_matrix_passes,primal_objective,dual_objective,relative_optimality_gap,l2_primal_residual,l_inf_primal_residual,l2_dual_residual,l_inf_dual_residual,relative_l2_primal_residual,relative_l_inf_primal_residual,relative_l2_dual_residual,relative_l_inf_dual_residual,l_inf_primal_variable,l2_primal_variable,l_inf_dual_variable
"1e-4,mittelmann_pdhg_vanilla_1h",1e-4,mittelmann_pdhg_vanilla_1h,chrom1024-7,TERMINATION_REASON_OPTIMAL,85520,444.637263135,89838.0,3.0000053936218514,2.999828892509817,2.52150415023334e-5,0.00024400101237097882,1.830860620000152e-6,0.0,0.0,1.784144128372945e-6,9.15430310000076e-7,0.0,0.0,0.750001348405463,67.89710281734503,0.031269044794678666
"1e-4,mittelmann_pdhg_vanilla_1h",1e-4,mittelmann_pdhg_vanilla_1h,datt256,TERMINATION_REASON_OPTIMAL,33440,775.959429586,35155.0,255.99811181552428,255.95205115164774,8.979559263634217e-5,0.0018303330898944994,0.0006567002097839225,0.0,0.0,7.739414507892287e-5,0.00032835010489196126,0.0,0.0,1.0,1.8709609899719613,1.1162545568962465
"1e-4,mittelmann_pdhg_vanilla_1h",1e-4,mittelmann_pdhg_vanilla_1h,ex10,TERMINATION_REASON_OPTIMAL,2520,18.656337922,2687.0,100.00127032318272,99.9830212123224,9.079869237989984e-5,0.00118129118430382,0.0003978023812092335,0.0,0.0,7.801351233788219e-5,0.00019890119060461675,0.0,0.0,0.2500994505953026,1.9655570948693044,0.9291309228897195
"1e-4,mittelmann_pdhg_vanilla_1h",1e-4,mittelmann_pdhg_vanilla_1h,graph40-40,TERMINATION_REASON_OPTIMAL,200,5.743792246,253.0,-300.0,-300.0075277840118,1.25252740836195e-5,0.0032835351019541254,0.0002111908118550554,0.0,0.0,5.461181515629454e-6,7.039693728501846e-5,0.0,0.0,1.0,17.352657651400335,0.003074589501794378
"1e-4,mittelmann_pdhg_vanilla_1h",1e-4,mittelmann_pdhg_vanilla_1h,neos5052403,TERMINATION_REASON_OPTIMAL,27600,716.758250477,29021.0,179.50051035378712,179.464957257894,9.876807386274193e-5,0.0027517685824063973,0.0005809899992947898,0.0,0.0,8.867928666867334e-6,0.00019366333309826325,0.0,0.0,0.6675035215658041,5.7623161306255195,0.5433599575933031
"1e-4,mittelmann_pdhg_vanilla_1h",1e-4,mittelmann_pdhg_vanilla_1h,nug08-3rd,TERMINATION_REASON_OPTIMAL,3520,4.991648875,3737.0,213.9661847780984,213.99973659215448,7.821557001286462e-5,0.0004843326005217129,9.604987210665161e-5,0.0,0.0,9.686652010434257e-5,4.8024936053325806e-5,0.0,0.0,0.249975987553968,4.795109403166496,20.754729392429173
"1e-4,mittelmann_pdhg_vanilla_1h",1e-4,mittelmann_pdhg_vanilla_1h,qap15,TERMINATION_REASON_OPTIMAL,163880,325.724637699,172115.0,1040.992911392115,1040.9936894556995,3.735326881755418e-7,0.0005121873868803898,3.886119325893431e-5,0.00016059825755875974,1.769860368483478e-5,7.907511957792278e-5,1.9430596629467153e-5,4.5754119708228575e-8,1.4626945194078331e-7,0.2518505542364616,2.275065680109156,66.73964574237786
"1e-4,mittelmann_pdhg_vanilla_1h",1e-4,mittelmann_pdhg_vanilla_1h,savsched1,TERMINATION_REASON_OPTIMAL,21640,551.949639842,22766.0,217.28207327498467,217.25355538165059,6.547775074577379e-5,0.029959009253800493,0.006450814263982307,0.04350870614006067,0.01969326881664979,2.0729153269412286e-5,2.854342594682437e-5,2.276560604469297e-5,0.0017902971651499809,22.244204649665296,121.82477412694467,10.058611991620413
"1e-4,mittelmann_pdhg_vanilla_1h",1e-4,mittelmann_pdhg_vanilla_1h,scpm1,TERMINATION_REASON_OPTIMAL,18560,1213.894176076,19532.0,413.78253097577897,413.69985968610627,9.978641743568737e-5,0.0030810869898662365,0.00026465431853139876,0.0,0.0,4.2965525786385296e-5,0.00013232715926569938,0.0,0.0,0.5602952841784286,9.478511842626183,0.6689033641699246
"1e-4,mittelmann_pdhg_vanilla_1h",1e-4,mittelmann_pdhg_vanilla_1h,self,TERMINATION_REASON_OPTIMAL,160,1.513407948,208.0,0.0,1.0170663857713456e-7,1.0170662823289528e-7,7.282421224817295e-5,1.2009650016806195e-5,6.924241437244677e-5,1.2228751079228196e-5,7.282421224817295e-5,1.2009650016806195e-5,1.2653635608081688e-5,6.114375539614098e-6,0.00029439739739478863,0.00465956037864736,0.0002928276824297716
"1e-4,mittelmann_pdhg_vanilla_1h",1e-4,mittelmann_pdhg_vanilla_1h,stp3d,TERMINATION_REASON_OPTIMAL,163880,2755.645711259,172117.0,481.78380690994925,481.86610525873573,8.531421373528215e-5,0.0006837597577974116,5.2654215006812716e-5,0.0,0.0,1.4108094372418459e-5,2.6327107503406358e-5,0.0,0.0,1.0,27.209972978493607,22.23676453159566
"1e-4,mittelmann_pdhg_vanilla_1h",1e-4,mittelmann_pdhg_vanilla_1h,support10,TERMINATION_REASON_OPTIMAL,479560,2826.467194624,503579.0,3.3839208892725163,3.383144379030343,9.99747285943926e-5,2.6944170801441812e-5,5.673591451249863e-6,0.0,0.0,8.219247096183594e-8,2.8367957256249313e-6,0.0,0.0,1.0,61.37879743773196,0.9946547591103221
