experiment_label,method,tolerance,experiment_name,instance_name,termination_reason,iteration_count,solve_time_sec,cumulative_kkt_matrix_passes,primal_objective,dual_objective,relative_optimality_gap,l2_primal_residual,l_inf_primal_residual,l2_dual_residual,l_inf_dual_residual,relative_l2_primal_residual,relative_l_inf_primal_residual,relative_l2_dual_residual,relative_l_inf_dual_residual,l_inf_primal_variable,l2_primal_variable,l_inf_dual_variable
"pdhg,1e-4,mittelmann_pdhg_mp_1h",pdhg,1e-4,mittelmann_pdhg_mp_1h,long15,TERMINATION_REASON_OPTIMAL,1000,102.714619381,1098.5,6.333580589161794e10,6.332919172301665e10,5.221780859591685e-5,136.90720078896314,64.25038918666542,0.0,0.0,9.852704044168906e-5,9.223135242163672e-5,0.0,0.0,16376.999999999989,920585.5546231642,6808.944618200234
"pdhg,1e-4,mittelmann_pdhg_mp_1h",pdhg,1e-4,mittelmann_pdhg_mp_1h,neos-3025225,TERMINATION_REASON_OPTIMAL,19200,579.773450683,20180.5,0.05257508527087952,0.05256191981764724,1.1912960267967828e-5,5.0301704528514965e-6,4.910736638885638e-6,0.0,0.0,1.535989164406158e-8,1.5063609321735085e-8,0.0,0.0,0.9942918410782847,21.419969790782954,0.1913212841214392
"pdhg,1e-4,mittelmann_pdhg_mp_1h",pdhg,1e-4,mittelmann_pdhg_mp_1h,neos-5251015,TERMINATION_REASON_OPTIMAL,2560,79.224284129,2709.5,0.1058,0.10574995952239391,4.13028593767782e-5,2.4592749677498677e-9,1.126846171928264e-9,0.0,0.0,1.4757617758609186e-14,2.8100902043098855e-12,0.0,0.0,11.574378421126688,146.04834280328978,1.2658599948661667e-6
"pdhg,1e-4,mittelmann_pdhg_mp_1h",pdhg,1e-4,mittelmann_pdhg_mp_1h,neos3,TERMINATION_REASON_OPTIMAL,1000,30.103033903,1092.5,27777.79060567525,27777.29248097945,8.966159385722352e-6,5.749826381159846,5.749821087345481,0.0,0.0,5.749825806177265e-7,5.74982051236343e-7,0.0,0.0,3086.4215451548744,146734.91991964224,0.5000000004349376
"pdhg,1e-4,mittelmann_pdhg_mp_1h",pdhg,1e-4,mittelmann_pdhg_mp_1h,neos5052403,TERMINATION_REASON_OPTIMAL,51760,838.184459169,54469.5,179.50036683710982,179.49962973469292,2.0475067331258658e-6,9.957383413383147e-5,2.200909064531409e-5,0.0,0.0,9.957383413383147e-5,2.200909064531409e-5,0.0,0.0,1.9695902946678896,148.72943357751316,0.5521418052164268
"pdhg,1e-4,mittelmann_pdhg_mp_1h",pdhg,1e-4,mittelmann_pdhg_mp_1h,netlarge1,TERMINATION_REASON_OPTIMAL,1000,1442.359969614,1102.5,2.3295150060928214e8,2.3293436445617238e8,3.678186946188995e-5,2.1522365820542633,0.1085678482096295,0.0,0.0,8.672899116307922e-5,6.187612459228856e-6,0.0,0.0,17178.22557236257,17181.16993314324,8735.735826210592
"pdhg,1e-4,mittelmann_pdhg_mp_1h",pdhg,1e-4,mittelmann_pdhg_mp_1h,netlarge2,TERMINATION_REASON_OPTIMAL,23440,3456.469057549,24748.5,5.744842979185151e8,5.74369918840506e8,9.955926195077978e-5,0.01490973653690733,0.0005106384617192816,0.0,0.0,1.7629561542537953e-6,1.25463995508423e-6,0.0,0.0,323.58318031256573,8699.709496521089,11981.053544942182
"pdhg,1e-4,mittelmann_pdhg_mp_1h",pdhg,1e-4,mittelmann_pdhg_mp_1h,nug08-3rd,TERMINATION_REASON_OPTIMAL,720,1.855280459,777.5,214.00500461241998,213.999835185193,1.204981097512314e-5,7.266945062261037e-5,1.4854416593435005e-5,0.0,0.0,1.4533890124522074e-5,7.427208296717502e-6,0.0,0.0,0.25000589487033975,4.7959394378810005,25.652084504767437
"pdhg,1e-4,mittelmann_pdhg_mp_1h",pdhg,1e-4,mittelmann_pdhg_mp_1h,pds-100,TERMINATION_REASON_OPTIMAL,7480,234.032293419,7927.5,1.0928179604348488e10,1.092822398856427e10,2.0307190792600024e-6,11.98733825560556,4.489083723152973,0.0,0.0,9.510190834067241e-5,8.487424558342577e-5,0.0,0.0,11958.026108702672,51763.26836436566,135151.07501982772
"pdhg,1e-4,mittelmann_pdhg_mp_1h",pdhg,1e-4,mittelmann_pdhg_mp_1h,psched3-3,TERMINATION_REASON_OPTIMAL,270480,1618.897604669,285122.5,2.431733692372714e6,2.4318649460172504e6,2.698693443025653e-5,3.1509738803319616,1.9719615059641455,0.0,0.0,9.788803830428998e-5,0.0001714600039965347,0.0,0.0,15320.759763480932,20016.017053014835,449564.4249570668
"pdhg,1e-4,mittelmann_pdhg_mp_1h",pdhg,1e-4,mittelmann_pdhg_mp_1h,qap15,TERMINATION_REASON_OPTIMAL,4160,11.105309713,4390.5,1040.9985260614335,1040.7935026629254,9.843680774677095e-5,9.437005380828632e-5,8.126310115541546e-6,0.0,0.0,1.4569517876877963e-5,4.063155057770773e-6,0.0,0.0,0.251868077372797,2.2532263142372355,67.03123720540853
"pdhg,1e-4,mittelmann_pdhg_mp_1h",pdhg,1e-4,mittelmann_pdhg_mp_1h,rmine15,TERMINATION_REASON_OPTIMAL,20160,421.651478674,21359.5,-5042.567886872218,-5042.643766516896,7.523106522608868e-6,6.1045076027910525,3.44897844119987,0.0,0.0,9.906732607707384e-5,0.00030654861267441735,0.0,0.0,1.0000000000000027,154.8672030132606,1.5161189127332355
"pdhg,1e-4,mittelmann_pdhg_mp_1h",pdhg,1e-4,mittelmann_pdhg_mp_1h,s100,TERMINATION_REASON_OPTIMAL,58480,1770.208181241,61572.5,-0.1711210101375802,-0.17125474498312493,9.962549236649204e-5,0.19120858293886064,0.1310411796957749,0.0,0.0,1.090867371991427e-6,1.445285874793476e-6,0.0,0.0,0.9999999999999992,14.97353638733396,0.026481942817624154
"pdhg,1e-4,mittelmann_pdhg_mp_1h",pdhg,1e-4,mittelmann_pdhg_mp_1h,s250r10,TERMINATION_REASON_OPTIMAL,26040,503.218021016,27416.5,-0.17299642845004,-0.17306022167191018,4.739267241418704e-5,0.12618722277501107,0.058251041388302754,0.0,0.0,6.659525781133401e-7,6.424652731757925e-7,0.0,0.0,1.0000000000000002,11.402872281915537,0.015025892348923946
