experiment_label,primal_objective,cumulative_kkt_matrix_passes,l2_primal_variable,tolerance,l_inf_dual_variable,instance_name,dual_objective,l2_primal_residual,solver,relative_optimality_gap,solve_time_sec,relative_l2_dual_residual,l_inf_primal_residual,l_inf_dual_residual,relative_l_inf_dual_residual,termination_reason,iteration_count,l_inf_primal_variable,relative_l2_primal_residual,l2_dual_residual,relative_l_inf_primal_residual
"pdhg defaults,1e-4",3846.2869274841905,2351.5,13.710685781971405,1e-4,53.99078186174717,blp-ic97,3846.286154767991,0.008345003298076534,pdhg defaults,1.0043658406848856e-7,1.699674968,0.0,0.0036065448027295943,0.0,0.0,TERMINATION_REASON_OPTIMAL,2160,3.2733458492783094,8.954303867874423e-5,0.0,8.796450738364865e-5
"pdhg defaults,1e-4",4331.232735250337,2711.5,18.799976220936603,1e-4,44.17118331762649,blp-ic98,4330.384675753834,0.007914599102755385,pdhg defaults,9.789875926250517e-5,3.585146272,0.0,0.005124057699688933,0.0,0.0,TERMINATION_REASON_OPTIMAL,2480,6.086295576045757,8.111612549588209e-5,0.0,0.00015527447574814948
"pdhg defaults,1e-4",108.34417257860821,3868.5,108.35210589036419,1e-4,19.439907591061633,bppc6-02,108.33672578085853,0.00018268268991166765,pdhg defaults,3.4209697799860426e-5,3.510376194,0.0,9.10109143943405e-5,0.0,0.0,TERMINATION_REASON_OPTIMAL,3640,108.34417257860821,3.338416505254422e-5,0.0,4.550545719717025e-5
"pdhg defaults,1e-4",200.64569344029553,4197.5,200.65018595980396,1e-4,31.040003524724547,bppc6-06,200.6248643014054,0.0004953337977427467,pdhg defaults,5.1778929601644025e-5,3.702301237,0.0,0.0001751559987079876,0.0,0.0,TERMINATION_REASON_OPTIMAL,3960,200.64569344029553,9.051927836153054e-5,0.0,8.75779993539938e-5
"pdhg defaults,1e-4",2.0000030615206654,1575.5,15.247830848770805,1e-4,4.4800330014503205,brazil3,1.9996481080449744,6.327940246438706e-6,pdhg defaults,7.099564822676839e-5,1.934374693,0.0,1.157283070929438e-6,0.0,0.0,TERMINATION_REASON_OPTIMAL,1480,1.0000000000000009,8.049336634263519e-8,0.0,7.233019193308987e-8
"pdhg defaults,1e-4",33248.13034708836,32441.5,6679.984598443358,1e-4,77.26080781059835,buildingenergy,33241.53259184075,0.20161304910144084,pdhg defaults,9.922829696660691e-5,658.925571402,1.446620851574188e-6,0.12201602568049452,0.006040669440171342,9.151142917999307e-7,TERMINATION_REASON_OPTIMAL,30280,174.83900939098268,3.086645940592457e-5,0.010712938376184564,0.0006476400108305928
"pdhg defaults,1e-4",-380.99999999999983,108.5,3.505755636185322,1e-4,0.14285714285714285,cdc7-4-3-2,-381.00000000000193,0.0,pdhg defaults,2.756496065334065e-15,0.892803924,0.0,0.0,0.0,0.0,TERMINATION_REASON_OPTIMAL,79,0.03225806451612902,0.0,0.0,0.0
"pdhg defaults,1e-4",3.0000021960615566,277.5,67.89698361042011,1e-4,0.00016547874553779425,chromaticindex1024-7,2.9998458223276643,1.0041578844083435e-5,pdhg defaults,2.2339589871310858e-5,3.540039819,0.0,2.3733882918985927e-6,0.0,0.0,TERMINATION_REASON_OPTIMAL,240,0.7500005491324366,7.342438361291122e-8,0.0,1.1866941459492963e-6
"pdhg defaults,1e-4",2.9998921064540367,276.5,48.01865924290907,1e-4,0.0003306751542740392,chromaticindex512-7,2.9998983176956022,0.004338140209093108,pdhg defaults,8.873467902830985e-7,1.428071141,0.0,4.890148798852856e-5,0.0,0.0,TERMINATION_REASON_OPTIMAL,240,0.7499730266148491,4.4725496502131736e-5,0.0,2.445074399426428e-5
"pdhg defaults,1e-4",5.326943769529521,100022.5,8.029101075882587e6,1e-4,2.756306828405541,ci-s4,3.7127132541590697,2.024172243221167,pdhg defaults,0.16078542439862947,15.183401524,0.0,1.7855918444999683,0.0,0.0,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95240,1.2666420625821431e6,7.945215626210729e-7,0.0,1.9839887339013715e-6
"pdhg defaults,1e-4",139.99603325888472,420.5,11.538368870499813,1e-4,1.3102071424022321,circ10-3,139.9802942217387,0.0026924791047044116,pdhg defaults,5.601552731206205e-5,1.426409151,0.0,0.0003767949997031117,0.0,0.0,TERMINATION_REASON_OPTIMAL,360,0.9999999999999998,9.158951349276466e-7,0.0,1.1418030294033688e-5
"pdhg defaults,1e-4",5.040346582546621e7,2627.5,13.92757186608629,1e-4,781991.3303598841,cmflsp40-24-10-7,5.040233813411103e7,0.5489933920881177,pdhg defaults,1.118677000425194e-5,2.835769895,0.0,0.45968566174622083,0.0,0.0,TERMINATION_REASON_OPTIMAL,2440,1.0000000000000007,9.540752622151526e-5,0.0,0.00038488354481200723
"pdhg defaults,1e-4",6.1740272584574685e7,2221.5,12.91996412155339,1e-4,540923.1880592932,cmflsp40-36-2-10,6.172952565095312e7,0.10133776174921884,pdhg defaults,8.704099049405955e-5,5.601471512,0.0,0.04854320300501058,0.0,0.0,TERMINATION_REASON_OPTIMAL,2040,1.0000000000000007,1.327749655972284e-5,0.0,3.778092788709321e-5
"pdhg defaults,1e-4",5.4635280124941975e7,1750.5,14.86793611220282,1e-4,696287.5247258742,cmflsp50-24-8-8,5.46261167461441e7,0.27340693858629345,pdhg defaults,8.38665711442336e-5,2.448952954,0.0,0.12829984569748376,0.0,0.0,TERMINATION_REASON_OPTIMAL,1600,1.0000000000000004,3.289506095981953e-5,0.0,7.445441370559642e-5
"pdhg defaults,1e-4",7.011227749134304e7,1798.5,15.135768953224588,1e-4,271637.0380621595,cmflsp60-36-2-6,7.009981873856658e7,0.04032430888651499,pdhg defaults,8.885647545824739e-5,7.013985807,0.0,0.024055742215750797,0.0,0.0,TERMINATION_REASON_OPTIMAL,1640,1.0,3.7305658709382944e-6,0.0,1.3251370110145096e-5
"pdhg defaults,1e-4",916880.1853874137,21342.5,5.275525388152786,1e-4,837300.0720371181,co-100,916945.7795504176,0.05180893575930591,pdhg defaults,3.576900343270227e-5,11.472890522,0.0,0.03953669823665962,0.0,0.0,TERMINATION_REASON_OPTIMAL,20040,1.0000000000000007,7.42853441559084e-6,0.0,1.3843381735525076e-5
"pdhg defaults,1e-4",688.4831865858068,2245.5,12.213183185824793,1e-4,2.000000000000002,core2536-691,688.3512019827403,0.008526549357297497,pdhg defaults,9.579134049891558e-5,5.216889542,0.0,0.002350203757505831,0.0,0.0,TERMINATION_REASON_OPTIMAL,2080,1.000000000000001,9.211783581203323e-7,0.0,2.5391138261731106e-7
"pdhg defaults,1e-4",935.9314688639743,1402.5,14.744688120547284,1e-4,2.0000000000000013,core2586-950,935.7530956155987,0.008264984411133913,pdhg defaults,9.525002328683642e-5,2.702196634,0.0,0.0019665668586986707,0.0,0.0,TERMINATION_REASON_OPTIMAL,1280,1.0000000000000016,8.958234767546086e-7,0.0,2.1315487304342843e-7
"pdhg defaults,1e-4",1054.0501604783212,1196.5,16.759528414893353,1e-4,2.0000000000000404,core4284-1064,1053.8471594250257,0.013843447381138432,pdhg defaults,9.625933485698084e-5,4.293966302,0.0,0.003275710893014927,0.0,0.0,TERMINATION_REASON_OPTIMAL,1080,1.0000000000000009,1.4963910899407473e-6,0.0,3.540926270689576e-7
"pdhg defaults,1e-4",1509.6004748613109,1380.5,20.78711905339061,1e-4,2.000000000000002,core4872-1529,1509.3034568353853,0.04216906761589989,pdhg defaults,9.835346840278634e-5,4.868367768,0.0,0.023228232340272714,0.0,0.0,TERMINATION_REASON_OPTIMAL,1240,1.0000000000000016,4.576507463913849e-6,0.0,2.5209716019397347e-6
"pdhg defaults,1e-4",0.0,232.5,117.2244704559695,1e-4,5.632013669921724e-7,cryptanalysiskb128n5obj16,-3.958553249459051e-6,2.356023735513992e-6,pdhg defaults,3.958537579377254e-6,1.869979731,0.0,8.972230425285943e-7,0.0,0.0,TERMINATION_REASON_OPTIMAL,200,2.3284352620986684,3.821265744840598e-9,0.0,5.277782603109378e-8
"pdhg defaults,1e-4",12212.67183109053,692.5,12.04376339593551,1e-4,107.53425139980007,d20200,12213.218374623857,0.2160990304374409,pdhg defaults,2.2374666964294953e-5,0.822337158,0.0,0.11580013242240739,0.0,0.0,TERMINATION_REASON_OPTIMAL,600,1.0000000000000004,4.169920261787659e-5,0.0,0.00010432444362379044
"pdhg defaults,1e-4",256.0000019253107,694.5,1.5321256096885143,1e-4,26.22300559703714,datt256,255.96548382858938,0.00012961994948742782,pdhg defaults,6.729126555285294e-5,12.144344266,0.0,9.837077281774076e-5,0.0,0.0,TERMINATION_REASON_OPTIMAL,640,0.28839242384219255,5.465590878093257e-6,0.0,3.2790257605913586e-5
"pdhg defaults,1e-4",20049.76,2.5,0.0,1e-4,0.0,dc1c,20049.76,695.2366503572722,pdhg defaults,0.0,0.164707681,0.0,519.0,0.0,0.0,TERMINATION_REASON_OPTIMAL,0,0.0,6.952380859377081e-8,0.0,5.190010716728569e-8
"pdhg defaults,1e-4",1.7442855435511023e6,3763.5,8.293562628852897,1e-4,9.999458031958882e6,dc1l,1.744368896933871e6,0.0475486381379524,pdhg defaults,2.3892695679118317e-5,16.396774719,0.0,0.010472551043838818,0.0,0.0,TERMINATION_REASON_OPTIMAL,3480,1.0000000000000004,1.957900549245798e-5,0.0,5.694698773158683e-6
"pdhg defaults,1e-4",0.0,2.5,0.0,1e-4,0.0,dolom1,0.0,3725.130064843374,pdhg defaults,0.0,0.215348773,0.0,3725.0,0.0,0.0,TERMINATION_REASON_OPTIMAL,0,0.0,3.7251300644704164e-7,0.0,3.7249999996275e-7
"pdhg defaults,1e-4",86.76916300271114,29946.5,1.9213049490737975,1e-4,233.5289647125585,ds-big,86.760208974835,0.0028120492623785005,pdhg defaults,5.130384516192077e-5,1027.63598424,0.0,0.0005537681663223548,0.0,0.0,TERMINATION_REASON_OPTIMAL,27800,0.5577116941878133,8.461484113285326e-5,0.0,0.0002768840831611774
"pdhg defaults,1e-4",57.23511255037738,6218.5,2.0661933030327204,1e-4,23.281777184807037,ds,57.2242905641487,0.0007128136532361794,pdhg defaults,9.372979538048411e-5,68.038825238,0.0,0.00015260403672656686,0.0,0.0,TERMINATION_REASON_OPTIMAL,5800,0.4964940311795122,2.6824306161937077e-5,0.0,7.630201836328343e-5
"pdhg defaults,1e-4",584.5001111470187,273.5,118.10382303550134,1e-4,94.9999995110516,dws008-03,584.499880078343,4.6375601169644113e-7,pdhg defaults,1.9749459609890264e-7,1.095045311,0.0,1.1344482864217298e-7,0.0,0.0,TERMINATION_REASON_OPTIMAL,240,22.000000000000007,1.980901145054342e-11,0.0,6.298991040653692e-11
"pdhg defaults,1e-4",1469.5984067437535,193.5,108.43968386433424,1e-4,155.0000457776032,dws012-01,1469.5770147234505,8.150341157292105e-6,pdhg defaults,7.2757632577949725e-6,0.752216984,0.0,2.4318508795306837e-6,0.0,0.0,TERMINATION_REASON_OPTIMAL,160,21.999999999999996,3.9047344431573313e-10,0.0,1.3502781118993246e-9
"pdhg defaults,1e-4",1469.597281746843,273.5,143.57284194110437,1e-4,154.9996445847276,dws012-02,1469.5655283664416,9.82046018616245e-6,pdhg defaults,1.0799871453426674e-5,1.624462247,0.0,2.9220186177902896e-6,0.0,0.0,TERMINATION_REASON_OPTIMAL,240,22.000000000000004,3.3283920649826504e-10,0.0,1.6224423197058798e-9
"pdhg defaults,1e-4",1469.596874675597,231.5,152.4482887342707,1e-4,155.00021075478662,dws012-03,1469.5193266655253,9.312919270467929e-6,pdhg defaults,2.6375831688676103e-5,2.338021988,0.0,3.0849051330661403e-6,0.0,0.0,TERMINATION_REASON_OPTIMAL,200,21.999999999999996,2.5780271730227373e-10,0.0,1.7128845824909164e-9
"pdhg defaults,1e-4",803.3626149757374,2110.5,1.1865396843914948,1e-4,80.09380767327605,eilA101-2,803.348549710654,0.0010527664162204567,pdhg defaults,8.74862686307777e-6,21.787480732,0.0,0.0005387486561285737,0.0,0.0,TERMINATION_REASON_OPTIMAL,1920,0.45035347693206423,9.570603783822333e-5,0.0,0.00026937432806428685
"pdhg defaults,1e-4",725.7564673409388,2436.5,1.376647800163823,1e-4,75.7246195406475,eilC76-2,725.7463590033956,0.0009341178085908139,pdhg defaults,6.959254990681219e-6,9.429034682,0.0,0.0004985109101531826,0.0,0.0,TERMINATION_REASON_OPTIMAL,2240,0.5002649061946608,9.669702317675854e-5,0.0,0.0002492554550765913
"pdhg defaults,1e-4",-495.4883255663477,7262.5,2.5057046900079833,1e-4,14.836156342418162,eva1aprime6x6opt,-495.5861260375398,0.00030560810297291944,pdhg defaults,9.858178590728505e-5,11.15689364,5.747300735898887e-5,0.00019723279679695338,0.026295014285209632,2.626874553966996e-5,TERMINATION_REASON_OPTIMAL,6880,0.49548832556634775,1.3726679891336295e-7,0.05753048036634786,4.191685961964158e-6
"pdhg defaults,1e-4",220.6719288161428,922.5,8.551547560020008,1e-4,0.9440008722478307,ex1010-pi,220.62898001767934,0.002448889890883392,pdhg defaults,9.710312053554207e-5,3.134476265,0.0,0.0004551134143223612,0.0,0.0,TERMINATION_REASON_OPTIMAL,840,0.9999998042681161,6.228975647159387e-5,0.0,0.0002275567071611806
"pdhg defaults,1e-4",100.00006185558794,233.5,1.8743586917603006,1e-4,2.711623580323267,ex10,99.99476405717905,7.222350484498127e-5,pdhg defaults,2.6357884511858297e-5,5.544647001,0.0,3.5732335698202e-5,0.0,0.0,TERMINATION_REASON_OPTIMAL,200,0.2500081187532688,4.504594884330994e-6,0.0,8.9330839245505e-6
"pdhg defaults,1e-4",81.00001055368331,275.5,1.732957081178975,1e-4,0.9695976644045367,ex9,80.99694926668825,6.130855900229289e-6,pdhg defaults,1.8781252107012765e-5,1.221613561,0.0,2.4692438220785817e-6,0.0,0.0,TERMINATION_REASON_OPTIMAL,240,0.33717953962876146,4.263730656561035e-7,0.0,8.230812740261939e-7
"pdhg defaults,1e-4",172.14401210064662,3569.5,6.170569308814942,1e-4,2.000000000000001,fast0507,172.12239513828814,0.0022497178091785393,pdhg defaults,6.260951516062028e-5,26.025231064,0.0,0.0005600563308585382,0.0,0.0,TERMINATION_REASON_OPTIMAL,3320,1.0000000000000004,9.800770942434202e-5,0.0,0.0002800281654292691
"pdhg defaults,1e-4",84.00000396486291,1370.5,5.778532393574026,1e-4,147.08521405579842,fastxgemm-n3r21s3t6,83.99996573174575,0.00010716650831174892,pdhg defaults,2.2623150308889712e-7,18.688947794,0.0,9.028234975971827e-5,0.0,0.0,TERMINATION_REASON_OPTIMAL,1280,0.14814815514086152,8.873251569751019e-7,0.0,1.0621452912908032e-6
"pdhg defaults,1e-4",83.99967964226755,1959.5,5.645209086051926,1e-4,145.07997475718562,fastxgemm-n3r22s4t6,83.99995695487428,0.006090623379983877,pdhg defaults,1.6409065268457474e-6,27.952917106,0.0,0.0052437138477472445,0.0,0.0,TERMINATION_REASON_OPTIMAL,1840,0.14141360209138837,5.0419137394106e-5,0.0,6.169075114996758e-5
"pdhg defaults,1e-4",84.000300148745,955.5,5.522067063485642,1e-4,143.16357678787756,fastxgemm-n3r23s5t6,83.99999164273737,0.0029545237247407086,pdhg defaults,1.8254761832480937e-6,13.04514086,0.0,0.00011819891244727043,0.0,0.0,TERMINATION_REASON_OPTIMAL,880,0.13527544214465936,2.4452943096187715e-5,0.0,1.3905754405561228e-6
"pdhg defaults,1e-4",12637.690872986084,100030.5,12637.720882574093,1e-4,478.7339806950019,fhnw-binschedule0,-1785.6014893964857,0.021032054493128245,pdhg defaults,0.9999306725089261,2375.583051176,0.0,0.0022991838865462633,0.0,0.0,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,94920,12637.690872986084,3.413443722316856e-6,0.0,4.9982258403179635e-5
"pdhg defaults,1e-4",33400.49313474152,100024.5,33400.57860658345,1e-4,222.01005521611467,fhnw-binschedule1,33325.82889442676,0.014061034670978164,pdhg defaults,0.0011189455539983824,15362.899633222,0.0,0.0021000045626768937,0.0,0.0,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95040,33400.49313474152,9.358849076355721e-8,0.0,7.070722433255534e-6
"pdhg defaults,1e-4",1706.946024685375,6538.5,1707.00965525664,1e-4,46.27207177148915,fhnw-binschedule2,1706.8806640352655,0.00028063983436575813,pdhg defaults,1.914025397701332e-5,13.251176937,0.0,4.489639084503949e-5,0.0,0.0,TERMINATION_REASON_OPTIMAL,6120,1706.946024685375,3.269469111701568e-7,0.0,2.137923373573309e-6
"pdhg defaults,1e-4",-73.82647920904049,653.5,173.47390834857825,1e-4,0.0028278829130420715,fhnw-schedule-paira200,-73.83732286211274,7.54546509066914e-5,pdhg defaults,7.294077590634422e-5,2.504248069,0.0,6.803278895128884e-6,0.0,0.0,TERMINATION_REASON_OPTIMAL,600,4.940645496527519,3.1082717066360035e-8,0.0,3.3679687902841874e-8
"pdhg defaults,1e-4",-146.94107664964633,1378.5,749.1272053066459,1e-4,0.0006873240271545685,fhnw-schedule-paira400,-146.9634138051983,1.6686359299304745e-5,pdhg defaults,7.574369422961456e-5,21.483728982,0.0,3.186769282903512e-7,0.0,0.0,TERMINATION_REASON_OPTIMAL,1280,9.507457514769438,2.391304789566762e-9,0.0,7.927289212647956e-10
"pdhg defaults,1e-4",-73.82647920904051,274.5,103.59054010864119,1e-4,0.010576659533179149,fhnw-schedule-pairb200,-73.82647920904056,0.0,pdhg defaults,2.867925710950431e-16,1.507138487,0.0,0.0,0.0,0.0,TERMINATION_REASON_OPTIMAL,235,1.0,0.0,0.0,0.0
"pdhg defaults,1e-4",-146.9410786111565,449.5,215.31372459738836,1e-4,0.005301985328610672,fhnw-schedule-pairb400,-146.9410786111559,9.538308455860467e-14,pdhg defaults,2.1204321528260177e-15,7.497295878,0.0,4.440892098500626e-16,0.0,0.0,TERMINATION_REASON_OPTIMAL,400,1.0000000000000002,4.4239405055289923e-16,0.0,2.220446049250313e-16
"pdhg defaults,1e-4",137.07054724226617,835.5,149.40132574021916,1e-4,0.5274568441540319,fiball,137.04559937490475,0.0005446656317953048,pdhg defaults,9.068121834424569e-5,2.193371338,0.0,6.698268896343507e-5,0.0,0.0,TERMINATION_REASON_OPTIMAL,760,137.07054724226617,1.6509472892474208e-7,0.0,4.0942963914080114e-8
"pdhg defaults,1e-4",-54.0,189.5,9.989413513761061,1e-4,1.332229396551237e-5,genus-sym-g62-2,-54.01058369516393,0.003162452749682657,pdhg defaults,9.708869364030344e-5,1.507238955,0.0,0.0008410471472470871,0.0,0.0,TERMINATION_REASON_OPTIMAL,160,1.0,1.2297975825119026e-5,0.0,0.00042052357362354353
"pdhg defaults,1e-4",3454.7945733262914,14191.5,589997.1629814584,1e-4,6.127215464341876,ger50-17-trans-dfn-3t,3455.257905214092,0.5395486005968121,pdhg defaults,6.704216025549644e-5,24.387932595,9.760256332952322e-5,0.22497564898458222,0.12784124903711813,0.003345683655854317,TERMINATION_REASON_OPTIMAL,13360,427234.9999994919,3.6827026078289e-7,0.40216746552531984,1.900880321009639e-7
"pdhg defaults,1e-4",3455.752214717279,20938.5,304500.9216779409,1e-4,6.481091133732294,ger50-17-trans-pop-3t,3455.9678131255623,5.859036389600438,pdhg defaults,3.118865040316001e-5,35.127918796,5.4443850554519706e-5,1.416930140662227,0.06573379939535329,0.0017202937231189425,TERMINATION_REASON_OPTIMAL,19920,63189.00000148508,6.173749556487129e-6,0.2243337125996097,2.879933456765793e-6
"pdhg defaults,1e-4",4.598048902466266e7,8785.5,84.29543834112596,1e-4,408391.6605926836,germanrr,4.5972239309653625e7,0.01506023818590361,pdhg defaults,8.971691290467143e-5,11.848731471,0.0,0.006418717714119282,0.0,0.0,TERMINATION_REASON_OPTIMAL,8120,18.000000000000004,2.2205267722067993e-5,0.0,3.7318126244879545e-5
"pdhg defaults,1e-4",1.0,998.5,1259.5918910974804,1e-4,3.810600561029937e-5,gfd-schedulen180f7d50m30k18,0.9998231931832358,2.2000283910957718e-5,pdhg defaults,5.893907919840575e-5,20.045115351,0.0,2.0228052808324293e-5,0.0,0.0,TERMINATION_REASON_OPTIMAL,920,174.65479260829576,2.277510115707151e-9,0.0,1.3667603248867764e-7
"pdhg defaults,1e-4",-1.5301227844115596e7,100028.5,131405.76452183456,1e-4,118989.63045284494,gmut-75-50,-1.3066652194540055e9,4047.649216253555,pdhg defaults,0.9768508068206814,452.288057876,0.0,1940.928110314373,0.0,0.0,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,94360,60521.24103638197,7.905346506472991,0.0,3.8084384766297448
"pdhg defaults,1e-4",-1.417262082380424e7,100034.5,124893.55165827797,1e-4,175068.00250993,gmut-76-40,-1.5020203895799723e7,2.9300931827666084,pdhg defaults,0.029033951017160404,119.296842324,0.0,1.5727472258004127,0.0,0.0,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,94240,57521.93081052432,0.002808070135772406,0.0,0.0015089362362625696
"pdhg defaults,1e-4",-1.9385104006752707e7,100040.5,181367.15311279445,1e-4,127062.89002458248,gmut-76-50,-7.942740014477379e8,11628.65761900723,pdhg defaults,0.9523507956760342,340.063564274,0.0,6617.068467196557,0.0,0.0,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,94080,83531.83596278385,12.8464713500058,0.0,7.3209135405367824
"pdhg defaults,1e-4",-117.00000000000003,105.5,10.86798495733769,1e-4,0.026640364707991623,graph20-80-1rand,-117.00027257686611,0.0010158557072735984,pdhg defaults,1.1599002124212282e-6,1.341090733,0.0,0.00014329958621162042,0.0,0.0,TERMINATION_REASON_OPTIMAL,80,1.0000000000000002,4.600465908853507e-6,0.0,4.7766528737206805e-5
"pdhg defaults,1e-4",-157.0,105.5,12.580601892197995,1e-4,0.008906774638150369,graph40-20-1rand,-157.00094573366405,0.0001588596131698896,pdhg defaults,3.0023200782810695e-6,2.705013859,0.0,1.3207527892467041e-5,0.0,0.0,TERMINATION_REASON_OPTIMAL,80,1.0,5.206911668774661e-7,0.0,4.402509297489014e-6
