experiment_label,tolerance,experiment_name,instance_name,termination_reason,iteration_count,solve_time_sec,cumulative_kkt_matrix_passes,primal_objective,dual_objective,relative_optimality_gap,l2_primal_residual,l_inf_primal_residual,l2_dual_residual,l_inf_dual_residual,relative_l2_primal_residual,relative_l_inf_primal_residual,relative_l2_dual_residual,relative_l_inf_dual_residual,l_inf_primal_variable,l2_primal_variable,l_inf_dual_variable
"1e-4,miplib_pdhg_vanilla_100k",1e-4,miplib_pdhg_vanilla_100k,2club200v15p5scn,TERMINATION_REASON_OPTIMAL,16680,17.413923807,17550.0,-121.25312475913601,-121.22877981461316,9.998666868271577e-5,0.011508298803521994,0.0038536900513486128,0.0,0.0,8.755959889477872e-5,0.0019268450256743064,0.0,0.0,1.0000000000001519,9.16279912079315,1.9952920076548033
"1e-4,miplib_pdhg_vanilla_100k",1e-4,miplib_pdhg_vanilla_100k,30n20b8,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,84.948598795,100001.0,31.56671543358621,-41.29824975827678,0.9864617820180038,0.11370914455196296,0.03876322095223467,0.0,0.0,0.017555223796734305,0.019381610476117334,0.0,0.0,130.62568683732002,678.6315915593087,49.8833452017687
"1e-4,miplib_pdhg_vanilla_100k",1e-4,miplib_pdhg_vanilla_100k,academictimetablebig,TERMINATION_REASON_OPTIMAL,16440,248.71000039,17305.0,25.444445739955007,25.43932084057451,9.877654839386247e-5,0.00010757372253703476,6.004147257376857e-5,0.0,0.0,4.208506719783722e-8,6.004147257376857e-8,0.0,0.0,1.0000000000002458,38.67365664186872,355.7774947587601
"1e-4,miplib_pdhg_vanilla_100k",1e-4,miplib_pdhg_vanilla_100k,academictimetablesmall,TERMINATION_REASON_OPTIMAL,20560,42.106515149,21629.0,0.0,-4.228412353768363e-5,4.228233566617886e-5,1.451379860878974e-5,6.558716650229002e-6,0.0,0.0,1.9502890428521506e-8,1.3091250798860283e-8,0.0,0.0,1.0000000000000027,15.707882301532043,180.39764678411632
"1e-4,miplib_pdhg_vanilla_100k",1e-4,miplib_pdhg_vanilla_100k,adult-max5features,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,338.211039681,100001.0,0.0813539176637212,-8.994103695122286,0.9007489249192041,1.3902667821573862e-5,1.3716027918303508e-5,0.0,0.0,1.177746373317956e-5,1.37023255927108e-5,0.0,0.0,0.08132893274417811,0.10112082120891311,0.006667498755473746
"1e-4,miplib_pdhg_vanilla_100k",1e-4,miplib_pdhg_vanilla_100k,adult-regularized,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,311.850137412,100001.0,0.0776839606889576,-2.789635616665981,0.7414229726822958,1.958432337160796e-8,1.6744196126849964e-8,0.0,0.0,1.6590604134988407e-8,1.6727468658191774e-8,0.0,0.0,0.07768397743528885,0.10986979140472038,26.359075423835506
"1e-4,miplib_pdhg_vanilla_100k",1e-4,miplib_pdhg_vanilla_100k,allcolor58,TERMINATION_REASON_OPTIMAL,760,9.66810281,840.0,41.99739549069135,41.995873104390974,1.791184555605845e-5,0.039753983133818616,0.009370630696543092,1.1221115785389526e-15,3.1549574989107007e-17,1.4932658495235973e-5,0.000780885891378591,2.9846885971877905e-18,2.8681431808279098e-18,0.4426643624005105,25.66365235413479,0.9999999485883366
"1e-4,miplib_pdhg_vanilla_100k",1e-4,miplib_pdhg_vanilla_100k,app1-2,TERMINATION_REASON_OPTIMAL,27080,63.8246772,28475.0,-264.66516819824153,-264.6201083826467,8.497278273563028e-5,0.00485139015452219,0.0008698066782029112,0.001729736630411301,0.001729165303343346,4.129634673506663e-5,0.0004349033391014556,9.992986440002802e-5,0.000864582651671673,0.9999999999999961,21.39205980339602,1.379893730921467
"1e-4,miplib_pdhg_vanilla_100k",1e-4,miplib_pdhg_vanilla_100k,atlanta-ip,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,263.836952969,100002.0,46.85509111703083,-1067.450373142846,0.9991033846492776,2.8762599905297046,0.6527346871388945,3.136814458035572e-8,1.6066646472814483e-8,1.6605759942949106e-5,6.527281598572959e-6,3.2723626458204493e-10,8.925914707119157e-10,16.781483846091884,115.03670236326727,2.6996357181881154
"1e-4,miplib_pdhg_vanilla_100k",1e-4,miplib_pdhg_vanilla_100k,bab1,TERMINATION_REASON_OPTIMAL,41560,234.806669628,43680.0,-286888.15859406244,-286940.96113394736,9.201772104600505e-5,0.028980433885883877,0.015095418704788699,0.0,0.0,8.793677550414794e-5,0.00032744942960496093,0.0,0.0,1.0000000000000202,12.424736866283538,6793.082101450015
"1e-4,miplib_pdhg_vanilla_100k",1e-4,miplib_pdhg_vanilla_100k,bab2,TERMINATION_REASON_OPTIMAL,9160,124.377877658,9661.0,-432677.0123158315,-432762.788623942,9.91128544174992e-5,0.04711434218704656,0.02645246935291823,0.0,0.0,9.842117299376005e-5,0.0005736379182621289,0.0,0.0,1.0,28.983983689622487,5576.378164107767
"1e-4,miplib_pdhg_vanilla_100k",1e-4,miplib_pdhg_vanilla_100k,bab3,TERMINATION_REASON_OPTIMAL,82440,2273.168190607,86606.0,-733345.4721376961,-733200.0441014686,9.916360280232435e-5,0.012451018411245863,0.004868404497171741,0.0,0.0,2.6009995685318924e-5,0.0001055743183653852,0.0,0.0,1.0,35.68118053008924,6829.08601668839
