experiment_label,tolerance,experiment_name,instance_name,termination_reason,iteration_count,solve_time_sec,cumulative_kkt_matrix_passes,primal_objective,dual_objective,relative_optimality_gap,l2_primal_residual,l_inf_primal_residual,l2_dual_residual,l_inf_dual_residual,relative_l2_primal_residual,relative_l_inf_primal_residual,relative_l2_dual_residual,relative_l_inf_dual_residual,l_inf_primal_variable,l2_primal_variable,l_inf_dual_variable
"tol 1e-4,miplib_nopresolve_100k",1e-4,miplib_nopresolve_100k,2club200v15p5scn,TERMINATION_REASON_OPTIMAL,560,1.128106497,631.5,-121.22153795961424,-121.2432489139143,8.917492578234667e-5,0.0004956053355625933,0.0001709714269568785,0.0,0.0,3.7707575318336623e-6,8.548571347843925e-5,0.0,0.0,1.0000000000000016,9.15771769908954,2.019273612579356
"tol 1e-4,miplib_nopresolve_100k",1e-4,miplib_nopresolve_100k,30n20b8,TERMINATION_REASON_OPTIMAL,45400,60.803850087,47856.5,1.5663832743211292,1.5659798358710546,9.76289932217161e-5,0.00011287282756300127,7.29336192474353e-5,0.0,0.0,1.7426107251498805e-5,3.646680962371765e-5,0.0,0.0,211.59621852356022,1199.3029929487614,36.27009011918937
"tol 1e-4,miplib_nopresolve_100k",1e-4,miplib_nopresolve_100k,academictimetablebig,TERMINATION_REASON_OPTIMAL,1600,42.046486305,1738.5,25.44453307536021,25.44139864052704,6.041010982189102e-5,0.0005003142429092839,0.00033034305232870764,0.0,0.0,1.9573328909969934e-7,3.3034305232870764e-7,0.0,0.0,1.000000000000001,38.56336372124745,1068.0120138771688
"tol 1e-4,miplib_nopresolve_100k",1e-4,miplib_nopresolve_100k,academictimetablesmall,TERMINATION_REASON_OPTIMAL,1360,4.653022045,1462.5,0.0,-3.7795844036736526e-5,3.7794415564900373e-5,3.563726034008532e-5,7.1177783871334555e-6,0.0,0.0,4.7887503631506945e-8,1.4207142489288334e-8,0.0,0.0,1.0000000000000004,15.683006282503332,581.1143694127751
"tol 1e-4,miplib_nopresolve_100k",1e-4,miplib_nopresolve_100k,adult-max5features,TERMINATION_REASON_OPTIMAL,32440,152.423624493,34192.5,0.08131607316628367,0.08123555138670485,6.926297110442694e-5,4.662148943359967e-7,2.825193152460742e-7,0.0,0.0,3.9494786758767195e-7,2.8223707816790634e-7,0.0,0.0,0.08127393851597337,0.10119232411252434,0.006666620397246345
"tol 1e-4,miplib_nopresolve_100k",1e-4,miplib_nopresolve_100k,adult-regularized,TERMINATION_REASON_OPTIMAL,9160,52.445892835,9887.5,0.07771532265411038,0.07765675781040883,5.0689162990682646e-5,7.408495909341097e-6,1.7173021823885248e-6,0.0,0.0,6.276010691579361e-6,1.7155865957927323e-6,0.0,0.0,0.07771723601771537,0.10991668860400053,18.83499963206728
"tol 1e-4,miplib_nopresolve_100k",1e-4,miplib_nopresolve_100k,allcolor58,TERMINATION_REASON_OPTIMAL,240,5.470776867,273.5,42.00018928062831,41.998224281843754,2.3118064234387318e-5,0.0002898360397144239,7.606107797841766e-5,9.277173012192112e-7,1.770843528218296e-8,1.0887016242116642e-7,6.338423164868138e-6,2.4676220291462664e-9,1.6098577529257237e-9,0.4694838949582976,25.681847784364034,0.9999999294801856
"tol 1e-4,miplib_nopresolve_100k",1e-4,miplib_nopresolve_100k,app1-2,TERMINATION_REASON_OPTIMAL,60160,213.197948501,64234.5,-264.5992693731035,-264.6069369589022,1.4461516495227874e-5,8.303055586680401e-5,4.554371191289874e-5,0.0017226180574974276,0.0015536753013677277,7.06778575927288e-7,2.277185595644937e-5,9.951861218191668e-5,0.0007768376506838638,0.9999999999999994,21.220194742250897,1.3931574607576749
"tol 1e-4,miplib_nopresolve_100k",1e-4,miplib_nopresolve_100k,atlanta-ip,TERMINATION_REASON_OPTIMAL,14440,70.827193934,15332.5,81.24023442545584,81.22637459526482,8.47869193228735e-5,0.013053565933143977,0.004756923314197081,1.721000934067759e-6,1.234828582381903e-6,7.536327835416819e-8,4.756875745439627e-8,1.7953689149954723e-8,6.860158791010573e-8,22.412215544867735,119.51182165097985,11.726157950164904
"tol 1e-4,miplib_nopresolve_100k",1e-4,miplib_nopresolve_100k,bab1,TERMINATION_REASON_OPTIMAL,1960,20.573306977,2142.5,-286912.74122943735,-286958.48884660745,7.971742623621314e-5,0.020110435556135307,0.010886806521888559,0.0,0.0,6.1022097314143403e-5,0.0002361563236852182,0.0,0.0,1.0000000000000007,12.137202648399114,7333.554328632314
"tol 1e-4,miplib_nopresolve_100k",1e-4,miplib_nopresolve_100k,bab2,TERMINATION_REASON_OPTIMAL,4840,91.447626664,5184.5,-432485.6158237774,-432569.7126340433,9.72154153427598e-5,0.03343116455744876,0.00911506868187928,0.0,0.0,6.983721468992845e-5,0.00019766581916151897,0.0,0.0,1.0000000000000009,29.32973162621407,5571.479810913471
"tol 1e-4,miplib_nopresolve_100k",1e-4,miplib_nopresolve_100k,bab3,TERMINATION_REASON_OPTIMAL,14320,528.519258649,15170.5,-734273.5645457944,-734153.211797817,8.196027745882105e-5,0.0165869999960189,0.004198101002927057,0.0,0.0,3.465000083359988e-5,9.103837860443687e-5,0.0,0.0,1.000000000000001,35.61850712763146,6878.264481331777
"tol 1e-4,miplib_nopresolve_100k",1e-4,miplib_nopresolve_100k,bab5,TERMINATION_REASON_OPTIMAL,3120,5.998388155,3350.5,-124678.07596546262,-124687.07413207529,3.60841542011617e-5,0.01592283746697964,0.006020049973010089,0.0,0.0,6.527536784948049e-5,0.00013058676731041407,0.0,0.0,1.0000000000000004,16.451392399628816,5050.561644797422
"tol 1e-4,miplib_nopresolve_100k",1e-4,miplib_nopresolve_100k,bab6,TERMINATION_REASON_OPTIMAL,3960,54.866954282,4249.5,-321989.48773858545,-322026.61119150347,5.764358272427152e-5,0.03919973307657633,0.0090964905984805,0.0,0.0,9.214115841096175e-5,0.00019726294210138545,0.0,0.0,0.999999999999999,27.29463586538042,4839.325406177568
"tol 1e-4,miplib_nopresolve_100k",1e-4,miplib_nopresolve_100k,blp-ar98,TERMINATION_REASON_OPTIMAL,5440,8.488830189,5806.5,5891.229482250331,5890.947157070886,2.3960022673606917e-5,0.001126325053654038,0.0009664702606144715,0.00017983275631088425,8.853247284449587e-5,3.6081785870093266e-5,0.00048323513030723575,8.991637815544212e-5,4.4266236422247935e-5,5891.229482250331,5892.5065752751925,71.35599305864477
"tol 1e-4,miplib_nopresolve_100k",1e-4,miplib_nopresolve_100k,blp-ic97,TERMINATION_REASON_OPTIMAL,3560,3.526703292,3785.5,3846.338988801215,3846.1926059279813,1.9026746225854482e-5,0.0020851953899105866,0.0013398249167422271,6.122387493960737e-5,6.120643994363234e-5,6.990949319560814e-5,0.0006699124583711136,3.0611937469803685e-5,3.060321997181617e-5,3846.338988801215,3847.500627122234,45.72666486384041
"tol 1e-4,miplib_nopresolve_100k",1e-4,miplib_nopresolve_100k,blp-ic98,TERMINATION_REASON_OPTIMAL,5120,7.006486219,5517.5,4331.169642399668,4331.124234021157,5.241468102014598e-6,0.001343730752537681,0.0008674823695162814,5.16151335995389e-5,4.686061850445988e-5,5.160262677361581e-5,0.0004337411847581407,2.580756679976945e-5,2.343030925222994e-5,4331.169642399668,4332.351696251566,44.11177692938271
"tol 1e-4,miplib_nopresolve_100k",1e-4,miplib_nopresolve_100k,bppc6-02,TERMINATION_REASON_OPTIMAL,3320,3.509089044,3532.5,108.34237522087122,108.33105403559736,5.2009955062169584e-5,0.0005118334171561334,0.00019451344604268228,0.00017654788990850712,0.00017654788990850712,9.353448477253206e-5,9.725672302134114e-5,8.827394495425356e-5,8.827394495425356e-5,108.34237522087122,108.35030838671975,19.443546872024378
"tol 1e-4,miplib_nopresolve_100k",1e-4,miplib_nopresolve_100k,bppc6-06,TERMINATION_REASON_OPTIMAL,3520,3.79482475,3735.5,200.63018083815243,200.60730153390784,5.6880090114078754e-5,0.00022650259830781698,9.496792883811889e-5,0.00017858656458180633,0.00017858656458180633,4.139199028870517e-5,4.7483964419059443e-5,8.929328229090316e-5,8.929328229090316e-5,200.63018083815243,200.63467312910174,31.045740005062246
"tol 1e-4,miplib_nopresolve_100k",1e-4,miplib_nopresolve_100k,brazil3,TERMINATION_REASON_OPTIMAL,320,1.175157747,365.5,0.0,-3.96723537710586e-5,3.967077993784253e-5,0.161700002844649,0.014089799524249269,0.0,0.0,1.9481843487445626e-5,1.408979952424927e-5,0.0,0.0,1.0000000000000009,29.98112398219964,0.0006649887039928406
"tol 1e-4,miplib_nopresolve_100k",1e-4,miplib_nopresolve_100k,buildingenergy,TERMINATION_REASON_OPTIMAL,16120,354.874965037,17383.5,33250.67147701729,33244.06586304096,9.933890863635895e-5,0.0345636268684179,0.022894373044493932,0.16336004424050557,0.14188066816643108,5.291605766122291e-6,0.00012151938176811126,2.1987253483061985e-5,2.1493814295778077e-5,176.244271502404,6723.636986916854,600.0000000000882
"tol 1e-4,miplib_nopresolve_100k",1e-4,miplib_nopresolve_100k,cdc7-4-3-2,TERMINATION_REASON_OPTIMAL,79,0.911342733,108.5,-380.99999999999983,-381.00000000000193,2.756496065334065e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612902,3.505755636185322,0.14285714285714285
