experiment_label,tolerance,restarts,experiment_name,instance_name,termination_reason,iteration_count,solve_time_sec,cumulative_kkt_matrix_passes,primal_objective,dual_objective,relative_optimality_gap,l2_primal_residual,l_inf_primal_residual,l2_dual_residual,l_inf_dual_residual,relative_l2_primal_residual,relative_l_inf_primal_residual,relative_l2_dual_residual,relative_l_inf_dual_residual,l_inf_primal_variable,l2_primal_variable,l_inf_dual_variable
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,2club200v15p5scn,TERMINATION_REASON_OPTIMAL,680,0.982430488,740.5,-121.22262101315604,-121.24161327451083,7.800842456531714e-5,0.0031592995479760013,0.0010489311689498848,0.0,0.0,2.4059641253393113e-5,0.0005244655844749424,0.0,0.0,1.0000000000000004,9.231925272803176,2.0244226737586515
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,30n20b8,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95040,70.948698105,100002.5,34.67625476937026,-33.82385203204784,0.9856115329022833,0.04646653154107744,0.027234177582960206,0.0,0.0,9.92037439429499e-5,0.0001260841554766676,0.0,0.0,210.40764998369585,986.9039687820735,104.4819305696677
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,academictimetablebig,TERMINATION_REASON_OPTIMAL,3400,53.00941359,3638.5,25.444491438588468,25.439485392988615,9.648538731144254e-5,4.225879305765437e-5,3.973201533380433e-5,0.0,0.0,6.302019355913619e-8,1.1352004381086951e-6,0.0,0.0,29.626097436665063,67.01770940458842,331.29933464189685
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,academictimetablesmall,TERMINATION_REASON_OPTIMAL,3520,7.490467888,3762.5,-8.881784197001252e-15,-9.44127526736338e-5,9.440383973837852e-5,3.5086792521780463e-7,8.41664144490828e-8,0.0,0.0,1.70928394687573e-9,3.1172746092252887e-9,0.0,0.0,11.39256091585147,17.12948582588287,24.172840101363082
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,adult-max5features,TERMINATION_REASON_OPTIMAL,69960,405.708713248,73533.5,0.08131608122425696,0.08120443421006378,9.603874745510979e-5,1.7197408540413675e-7,1.4530641465060334e-7,0.0,0.0,2.8646806481611637e-8,2.4217735775100557e-8,0.0,0.0,0.002303817457952466,0.006511687154544948,0.006666620611240059
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,adult-regularized,TERMINATION_REASON_OPTIMAL,15520,83.948827916,16379.5,0.07768396143515281,0.0775717375860752,9.714199996822199e-5,2.2505484190655755e-10,1.6629071061665434e-11,0.0,0.0,1.9065227426478787e-10,1.6612458603062373e-11,0.0,0.0,0.001000000058855335,0.0013305520928730374,31.013043118603235
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,allcolor58,TERMINATION_REASON_OPTIMAL,1320,8.924834566,1411.5,42.000000011184056,41.99999997512785,4.241906695865687e-10,7.435007317033665e-10,1.9455836941517646e-10,0.0,0.0,2.8171421537301695e-13,1.6213197451264705e-11,0.0,0.0,0.47710758819878046,11.411294986559616,10.000000000003526
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,app1-2,TERMINATION_REASON_OPTIMAL,6680,17.526656966,7285.5,-264.79509736009277,-264.75783306378156,7.023671753435712e-5,0.011373814849091769,0.0012363567604551928,0.0,0.0,9.779497424104421e-5,0.0006181783802275964,0.0,0.0,1.0000000000000036,48.990664719619666,1.3568065261366613
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,atlanta-ip,TERMINATION_REASON_OPTIMAL,13120,24.615357001,14060.5,81.24533812611705,81.22909937215263,9.933512672027176e-5,0.0009882553317272396,0.0004574612146583945,0.0,0.0,2.0180491968459785e-6,1.8173415487779856e-5,0.0,0.0,20.89015500019704,104.01012147372667,268.9929214308813
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,bab1,TERMINATION_REASON_OPTIMAL,1840,1.567610187,2035.5,-286911.5331839444,-286967.6984627705,9.78693388077171e-5,0.0024985615802530906,0.0019279673106851192,0.0,0.0,1.438393995122081e-5,0.0001285311540456746,0.0,0.0,45.09999999999993,141.5100044923882,5779.7203078935845
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,bab2,TERMINATION_REASON_OPTIMAL,10480,124.587573066,11122.5,-432244.93109369447,-432315.9762272001,8.21747209818804e-5,0.01005552534866229,0.003727313938057364,0.0,0.0,8.218606654356194e-5,0.0004141459931174849,0.0,0.0,45.113530000000004,355.6553744379618,5742.212787192526
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,bab3,TERMINATION_REASON_OPTIMAL,20560,565.306918851,21745.5,-733377.6160280368,-733242.6183401378,9.204672940467782e-5,0.011342666729119629,0.004244849503101111,0.0,0.0,9.274364856682747e-5,0.00047164994478901236,0.0,0.0,45.113529999999976,352.24296400025577,6826.459237520247
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,bab5,TERMINATION_REASON_OPTIMAL,5880,8.370412066,6220.5,-124668.10922900726,-124659.85625260172,3.3100752612495516e-5,0.0030580190188263866,0.001665302064807861,0.0,0.0,9.104406126244402e-5,0.00023790029497255155,0.0,0.0,45.10000000000011,184.156614590742,5049.99938437937
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,bab6,TERMINATION_REASON_OPTIMAL,10200,79.93614487,10865.5,-321665.0530778215,-321729.30547752336,9.986456825881959e-5,0.004013261241359605,0.0008571586169860979,0.0,0.0,2.9643590077302203e-5,0.00012245123099801397,0.0,0.0,45.113530000000075,317.74196748892615,4837.924302957378
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,blp-ar98,TERMINATION_REASON_OPTIMAL,4960,5.918842306,5403.5,5891.131021677662,5890.700311194629,3.65540735384682e-5,0.010961833263201525,0.006056121182258956,0.0,0.0,9.50848656179315e-5,0.00018351882370481684,0.0,0.0,8.000000000000004,32.3890341562124,105.08891165046381
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,blp-ic97,TERMINATION_REASON_OPTIMAL,2520,1.666037124,2753.5,3846.431218173445,3845.6848706638216,9.701498079643852e-5,0.0021989156142937978,0.001263835370089339,0.0,0.0,2.359466843438968e-5,3.082525292900827e-5,0.0,0.0,3.298681157376564,13.714596896994136,53.870211746314666
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,blp-ic98,TERMINATION_REASON_OPTIMAL,3120,3.779461256,3403.5,4331.195256089013,4330.405950357199,9.111648025847965e-5,0.0095611221661146,0.004451733514542866,0.0,0.0,9.799121540319184e-5,0.00013490101559220807,0.0,0.0,6.085044685191246,18.80070411573201,44.21295325593432
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,bppc6-02,TERMINATION_REASON_OPTIMAL,24760,20.222144602,26039.5,108.34589057823126,108.33569877203783,4.681978950931498e-5,0.00025789730367332535,0.00012861204221281675,0.0,0.0,4.7129184251663056e-5,6.430602110640837e-5,0.0,0.0,108.34589057823126,108.354803653801,19.439886626097486
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,bppc6-06,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95160,63.15028659,100017.5,200.84382182315258,189.48909659513237,0.029015512607307576,0.005076250166797022,0.002815957013711623,0.0,0.0,0.0009276542484583449,0.0014079785068558115,0.0,0.0,200.84382182315258,200.84726493031027,31.045950598396946
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,brazil3,TERMINATION_REASON_OPTIMAL,12920,10.534249202,13587.5,2.000091620931599,1.999614832282175,9.5363328604509e-5,1.69293035480985e-5,3.4351594446757616e-6,0.0,0.0,2.153460019142369e-7,2.146974652922351e-7,0.0,0.0,1.0000000000000036,15.249638953716405,4.47903968155855
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,buildingenergy,TERMINATION_REASON_OPTIMAL,21640,378.629787672,23293.5,33232.27491089587,33237.03616917609,7.16298480157453e-5,0.6530921789915534,0.281200679115301,0.004349931346589875,0.0024803013978491606,9.998679808183874e-5,0.0014925646844512555,5.873926618379615e-7,3.7574631083913963e-7,175.81438804853292,6699.657424333728,63.6937263874681
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,cdc7-4-3-2,TERMINATION_REASON_OPTIMAL,80,0.783253844,108.5,-380.99999910971434,-381.0000060039858,9.035742338680466e-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032258064440751806,3.505755627993445,0.14285714278210243
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,chromaticindex1024-7,TERMINATION_REASON_OPTIMAL,760,5.253340018,830.5,3.0000054513233545,2.9995292935087927,6.802706635799442e-5,6.941305439636036e-5,7.56063548212893e-7,0.0,0.0,5.075507360822242e-7,3.780317741064465e-7,0.0,0.0,0.7500013632128766,67.89701554051011,0.0001785547624396564
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,chromaticindex512-7,TERMINATION_REASON_OPTIMAL,680,2.710702449,745.5,3.0000003698581437,2.9999935473130934,9.746501398392149e-7,1.1537880451042444e-5,1.453715976484915e-7,0.0,0.0,1.1895360843189323e-7,7.268579882424575e-8,0.0,0.0,0.7500000924799954,48.02083458576175,0.0003296409393414946
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,ci-s4,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95240,11.55241735,100026.5,4.976715144050928,4.494885533889374,0.046012985500544064,0.07915711967908133,0.07583796274083143,0.0,0.0,3.107049739992666e-8,8.42643094183578e-8,0.0,0.0,1.3134184075655835e6,8.12420009360064e6,1.7486255060253366
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,circ10-3,TERMINATION_REASON_OPTIMAL,760,1.929276151,851.5,140.010410272963,139.98913333465632,7.571876464105781e-5,0.0021739768821473393,0.00028871675846076084,0.0,0.0,7.395172895956473e-7,8.748992680629117e-6,0.0,0.0,1.0000000000000002,11.567663026492532,1.313416654643442
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,cmflsp40-24-10-7,TERMINATION_REASON_OPTIMAL,2200,2.576872902,2400.5,5.040576072213701e7,5.040015225040668e7,5.563633629527594e-5,0.5521290081913752,0.4710882824838336,0.0,0.0,9.59524533188238e-5,0.0003944306798541748,0.0,0.0,1.0000000000000024,13.727842277926532,781668.8462186017
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,cmflsp40-36-2-10,TERMINATION_REASON_OPTIMAL,2640,6.253055461,2866.5,6.173953736090635e7,6.172965052085577e7,8.007536244565484e-5,0.09146695274738856,0.07465322885980186,0.0,0.0,1.1984201441484322e-5,5.810222814921615e-5,0.0,0.0,1.0000000000000007,12.922380763914104,553725.131872158
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,cmflsp50-24-8-8,TERMINATION_REASON_OPTIMAL,1960,2.783606731,2134.5,5.463674147767934e7,5.4626027402867235e7,9.805787299571608e-5,0.027428944012146336,0.020752036066141955,0.0,0.0,3.3001239471406156e-6,1.2042732164659908e-5,0.0,0.0,1.000000000000002,14.75775000980625,699565.9747897587
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,cmflsp60-36-2-6,TERMINATION_REASON_OPTIMAL,2600,10.901376115,2823.5,7.011281477255538e7,7.010132951130392e7,8.191228658287593e-5,0.044452836573475436,0.034108346073935536,0.0,0.0,4.11251276380492e-6,1.8788957481207672e-5,0.0,0.0,1.0000000000000002,15.136918524670753,271914.36738958483
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,co-100,TERMINATION_REASON_OPTIMAL,5160,2.879211585,5558.5,917145.1542532779,916990.9461500773,8.407665008615812e-5,0.1485474475105227,0.13746540538269825,0.0,0.0,2.1299218175541914e-5,4.8132144741841125e-5,0.0,0.0,1.0000000000000004,5.215208148597382,837300.0460096023
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,core2536-691,TERMINATION_REASON_OPTIMAL,2000,4.394023021,2163.5,688.4738788902366,688.3385503970026,9.821982321937897e-5,0.0031068989710331175,0.0007917213415539193,0.0,0.0,3.3565842089831694e-7,8.553601356459802e-8,0.0,0.0,1.0000000000000004,12.192069316196957,1.999999999999995
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,core2586-950,TERMINATION_REASON_OPTIMAL,1240,2.430121663,1365.5,935.9234864019935,935.7364254812913,9.989049240341209e-5,0.008677249458356448,0.0020664424772347534,0.0,0.0,9.405079782099025e-7,2.2398032486828022e-7,0.0,0.0,1.0000000000000002,14.757220439251775,1.9999999999999987
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,core4284-1064,TERMINATION_REASON_OPTIMAL,1200,6.587751873,1334.5,1054.0500437087924,1053.8412624749687,9.900047158022499e-5,0.01065266096578545,0.0033964983844242402,0.0,0.0,1.1514868019854498e-6,3.6714932271367855e-7,0.0,0.0,1.0,16.737729424414752,2.0
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,core4872-1529,TERMINATION_REASON_OPTIMAL,1160,4.242842231,1304.5,1509.606803995299,1509.3101869006114,9.822028075006575e-5,0.04137427243626966,0.02195466514585298,0.0,0.0,4.490250255075563e-6,2.3827507212777274e-6,0.0,0.0,1.000000000000001,20.788206200641994,2.0000000000002243
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,cryptanalysiskb128n5obj16,TERMINATION_REASON_OPTIMAL,200,1.404385385,232.5,0.0,-2.630494704710814e-5,2.6304255115070224e-5,6.9609606179153645e-6,2.0809058886017695e-6,0.0,0.0,1.1290073168393362e-8,1.2240622874128056e-7,0.0,0.0,2.328435231187987,117.22447045302957,2.8663984257855607e-6
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,d20200,TERMINATION_REASON_OPTIMAL,5360,4.082781356,5897.5,12229.956979438213,12227.58762079482,9.687242974262125e-5,0.45581385828125237,0.16422207044411152,0.0,0.0,8.795538968421443e-5,0.0001479478112109113,0.0,0.0,1.000000000000001,12.626174705313659,108.04000102356329
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,datt256,TERMINATION_REASON_OPTIMAL,2880,41.643172958,3047.5,255.99999934584878,255.9565563187417,8.469143561447013e-5,0.0003250463263948933,0.0002647548355159124,0.0,0.0,1.3705993896209368e-5,8.825161183863746e-5,0.0,0.0,0.27760123212537735,1.5438787501686844,24.735571605408236
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,dc1c,TERMINATION_REASON_OPTIMAL,0,0.232690483,2.5,20049.76,20049.76,0.0,695.2366503572722,519.0,0.0,0.0,6.952380859377081e-8,5.190010716728569e-8,0.0,0.0,0.0,0.0,0.0
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,dc1l,TERMINATION_REASON_OPTIMAL,11800,46.86460225,12647.5,1.743648360759616e6,1.7435545315137883e6,2.690672777566114e-5,0.0037186902655573033,0.0009467882925321969,0.0,0.0,1.5312374861895851e-6,5.148386582556808e-7,0.0,0.0,0.999983090664975,7.909755281650114,9.999457722185077e6
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,dolom1,TERMINATION_REASON_OPTIMAL,0,0.180704431,2.5,0.0,0.0,0.0,3725.130064843374,3725.0,0.0,0.0,3.7251300644704164e-7,3.7249999996275e-7,0.0,0.0,0.0,0.0,0.0
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,ds-big,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,93360,3686.280688454,100040.5,86.76507458667766,86.64116444322315,0.0007104685253448161,0.00028518859233988474,8.065605209983673e-5,0.0,0.0,8.581353021294742e-6,4.0328026049918364e-5,0.0,0.0,0.47642283406391434,1.7396878671706777,225.84491664425292
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,ds,TERMINATION_REASON_OPTIMAL,19880,206.929020614,21227.5,57.23458799783475,57.22305051620603,9.992826613475564e-5,4.047144292440611e-5,1.1259002915764427e-5,0.0,0.0,1.5230044639169238e-6,5.629501457882213e-6,0.0,0.0,0.49603075928110507,2.0540771249000183,23.952316941994862
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,dws008-03,TERMINATION_REASON_OPTIMAL,200,0.808794985,231.5,584.5019587729246,584.4869843264265,1.2798793173541123e-5,2.4101349535265945e-6,1.018158032328742e-6,0.0,0.0,1.0294721726004014e-10,5.653292794718168e-10,0.0,0.0,22.000000000000007,118.01825351998467,94.99987327015741
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,dws012-01,TERMINATION_REASON_OPTIMAL,200,0.695647028,235.5,1469.6000033814062,1469.599917525243,2.920079093441735e-8,1.2168160055595358e-8,8.423583608418994e-9,0.0,0.0,5.829625136172881e-13,4.6771702434308685e-12,0.0,0.0,21.999999999999993,108.43968392266032,155.00000015520814
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,dws012-02,TERMINATION_REASON_OPTIMAL,360,1.69100393,399.5,1469.6000000000834,1469.5999999102341,3.0558876594981166e-11,1.2119014312382805e-12,3.927136393855335e-13,0.0,0.0,4.1074277893395296e-17,2.1805310349002416e-16,0.0,0.0,21.999999999999993,143.91964483054304,155.00000000023707
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,dws012-03,TERMINATION_REASON_OPTIMAL,200,1.654027779,231.5,1469.599635538744,1469.589772659752,3.354504633086272e-6,2.004772914452922e-6,7.801264121365392e-7,0.0,0.0,5.549665898628514e-11,4.331629162335032e-10,0.0,0.0,21.999999999999993,152.448343526509,155.0000118928033
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,eilA101-2,TERMINATION_REASON_OPTIMAL,5160,46.943894954,5614.5,803.3859453612977,803.3008988897454,5.2899898917722284e-5,0.0009162362719934281,0.00035290032191381826,0.0,0.0,8.32942065448571e-5,0.00017645016095690913,0.0,0.0,0.44941627552969654,1.1843406473994036,80.1350836358679
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,eilC76-2,TERMINATION_REASON_OPTIMAL,3040,12.309290982,3327.5,725.7750072088497,725.6902679088048,5.834170461532443e-5,0.0009527760484049436,0.00048226228377390434,0.0,0.0,9.862846718858631e-5,0.00024113114188695217,0.0,0.0,0.49997337275526,1.3708654265316482,75.72269750805923
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,eva1aprime6x6opt,TERMINATION_REASON_OPTIMAL,1720,2.487866567,1846.5,-495.6204646565935,-495.7142649353045,9.452483714802221e-5,0.016669410999609287,0.009352353048139861,0.07582343801190984,0.04535763119344117,7.487225192750621e-6,0.0001987606910202579,7.574769032158825e-5,4.53123188745666e-5,0.49562046465659354,2.518323173707146,7.453297111198509
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,ex1010-pi,TERMINATION_REASON_OPTIMAL,800,2.722193903,880.5,220.66969905783657,220.63069260267477,8.818996296918563e-5,0.0039034387471823077,0.0006069365447806119,0.0,0.0,9.928753835316771e-5,0.00030346827239030594,0.0,0.0,1.0000000000000007,8.554183385671767,0.9451011956221017
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,ex10,TERMINATION_REASON_OPTIMAL,400,3.730096145,443.5,100.0078551185559,99.99506394764266,6.36367420565636e-5,0.0014361039762006706,0.00016907417796252489,0.0,0.0,8.957010101415024e-5,4.226854449063122e-5,0.0,0.0,0.25002619838351875,1.8562450116435383,2.81997682113573
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,ex9,TERMINATION_REASON_OPTIMAL,280,1.365061174,317.5,81.00576041454008,80.99680309788882,5.4951998657243275e-5,0.001181254056876687,0.0001711574166571861,0.0,0.0,8.215083207719594e-5,5.705247221906203e-5,0.0,0.0,0.32854055858954984,1.7236016006393091,0.9733521866849222
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,fast0507,TERMINATION_REASON_OPTIMAL,3280,23.770112385,3524.5,172.1436293658683,172.12938557397257,4.125370729654203e-5,0.0020875305660717014,0.0006875169816008553,0.0,0.0,9.094211207257718e-5,0.00034375849080042764,0.0,0.0,1.0000000000000016,6.160595954505255,2.0000000000000027
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,fastxgemm-n3r21s3t6,TERMINATION_REASON_OPTIMAL,5160,47.512427823,5522.5,83.9999999999992,84.00000000000013,5.465713352000793e-15,1.0235726850611086e-12,9.379164112033322e-13,0.0,0.0,8.475052586440405e-15,1.1034310720039203e-14,0.0,0.0,0.148148148148194,5.778540853150932,147.08521405579833
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,fastxgemm-n3r22s4t6,TERMINATION_REASON_OPTIMAL,2600,29.396030266,2801.5,83.9999999999982,83.99999999999986,9.838284033601499e-15,1.021350894361134e-12,9.521272659185342e-13,0.0,0.0,8.454903194247972e-15,1.1201497246100403e-14,0.0,0.0,0.14141414141415015,5.645683074149425,145.07997475718568
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,fastxgemm-n3r23s5t6,TERMINATION_REASON_OPTIMAL,5160,59.074719685,5503.5,84.0000000000035,84.00000000000004,2.0433359146710148e-14,3.698791154131291e-13,9.947598300641403e-14,0.0,0.0,3.0612829018522294e-15,1.1703056824284003e-15,0.0,0.0,0.13526570048311742,5.521586973444748,143.16357678787773
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,fhnw-binschedule0,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95040,2608.300678776,100036.5,12671.639862983055,-85192.8719085141,0.999989781895768,0.06657707648880465,0.0035964653472948527,0.0,0.0,1.0805273629600502e-5,7.818402928901854e-5,0.0,0.0,12671.639862983055,12671.661149500045,278.1398204490301
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,fhnw-binschedule1,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,94680,11926.096005645,100006.5,25126.17540924372,-392294.315513514,0.9999976043399256,795.8159334188747,562.7062303132443,0.0,0.0,0.005296851467693794,1.8946337720984656,0.0,0.0,25126.17540924372,25126.320368439112,213.9970323829071
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,fhnw-binschedule2,TERMINATION_REASON_OPTIMAL,84920,152.348805712,90408.5,1706.9495874857676,1706.6808595642888,7.869897654984672e-5,0.0003250297798893021,5.375432119736345e-5,0.0,0.0,3.7866143562009376e-7,2.559729580826831e-6,0.0,0.0,1706.9495874857676,1707.0743350097007,46.26926274989483
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,fhnw-schedule-paira200,TERMINATION_REASON_OPTIMAL,720,2.490682017,776.5,-73.82647920904049,-73.83435665531286,5.298938504262234e-5,0.005860477263402705,0.00020733056509869563,0.0,0.0,2.414159425075653e-6,1.0263916609744725e-6,0.0,0.0,4.985666703317806,173.77052449724442,0.002867889622925421
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,fhnw-schedule-paira400,TERMINATION_REASON_OPTIMAL,1840,21.518155245,1964.5,-146.94107589836057,-146.96979794742214,9.739230258627398e-5,0.020687438775398217,0.0010927366025055285,0.0,0.0,2.9646953262920645e-6,2.7182510914047657e-6,0.0,0.0,9.510151152529028,749.1143073210327,0.0013791145040621343
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,fhnw-schedule-pairb200,TERMINATION_REASON_OPTIMAL,321,2.319085505,367.5,-73.82647920904051,-73.82647920904054,1.9119504739669547e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,103.59054010864119,0.01057483343413448
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,fhnw-schedule-pairb400,TERMINATION_REASON_OPTIMAL,320,5.456953171,362.5,-146.92731293377227,-146.94108011699018,4.668924693986439e-5,0.01682706625776572,0.001228575025257972,0.0,0.0,7.804522190851542e-5,0.000614287512628986,0.0,0.0,0.9999999999999994,211.9174867238835,0.005301985328610674
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,fiball,TERMINATION_REASON_OPTIMAL,5320,9.90996095,5776.5,137.07563696905407,137.0520676954486,8.566666753608538e-5,0.003263453613443112,0.002029941711157335,0.0,0.0,9.89192190985062e-7,1.2407956669665861e-6,0.0,0.0,137.07563696905407,149.38206218542817,0.5274848608998152
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,genus-sym-g62-2,TERMINATION_REASON_OPTIMAL,160,1.24976105,190.5,-54.0,-54.00800953248222,7.347655017802065e-5,0.001798287941607513,0.000259367992445414,0.0,0.0,6.993085235727698e-6,0.000129683996222707,0.0,0.0,1.0,10.001668292353338,9.388735520808443e-6
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,ger50-17-trans-dfn-3t,TERMINATION_REASON_OPTIMAL,20520,30.913984749,21628.5,3450.708242597909,3450.7956289951285,1.2660101152470727e-5,17.067260666020314,8.245860892607306,0.00027724618736020887,0.0002334423760501636,1.1649301896756691e-5,6.967151676764086e-6,6.728525024854353e-8,6.109329719612351e-6,427235.0000267225,589997.1630221517,4.85443284345666
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,ger50-17-trans-pop-3t,TERMINATION_REASON_OPTIMAL,22920,34.553461937,24087.5,3454.678466871667,3455.3672183308763,9.965951472208868e-5,17.475852543647107,11.965930204994947,0.0001123431224784481,4.6932801623711384e-5,1.8414553130627262e-5,2.4320946918796806e-5,2.7264703553323053e-8,1.228260115561867e-6,63188.99999561686,304476.5178627989,5.687011041450998
"tol 1e-4,no restarts,miplib_restarts_100k",1e-4,no restarts,miplib_restarts_100k,germanrr,TERMINATION_REASON_OPTIMAL,10280,12.081357406,11162.5,4.598041094654885e7,4.597220529433477e7,8.923783205195958e-5,0.013394720474752741,0.005084596501760075,0.0,0.0,1.9749578362083815e-5,2.956160756837253e-5,0.0,0.0,18.000000000000007,84.26985904773953,604758.7499993808
